group,variable,value
A,v1,32
A,v4,22
A,v5,44
A,v3,39
A,v7,96
A,v2,30
A,v9,22
A,v10,29
A,v8,93
B,v2,28
B,v1,26
B,v3,18
B,v4,26
B,v6,21
B,v5,36
B,v8,17
B,v9,39
B,v10,38
C,v2,23
C,v1,27
A,v6,28
B,v7,28
C,v5,30
C,v6,17
C,v4,32
C,v3,39
C,v9,34
C,v10,23
D,v1,65
D,v2,22
C,v8,33
D,v4,26
D,v3,37
D,v5,28
D,v7,58
D,v8,30
D,v6,43
D,v10,47
D,v9,27
E,v1,37
E,v3,30
E,v2,34
C,v7,19
E,v5,29
E,v4,38
E,v8,26
E,v6,37
E,v9,98
E,v10,52
F,v2,32
F,v1,37
F,v3,27
F,v5,64
F,v4,33
F,v7,27
E,v7,32
F,v10,54
F,v9,36
F,v6,29
G,v1,27
F,v8,64
G,v5,30
G,v4,50
G,v3,34
G,v7,34
G,v6,18
G,v9,25
G,v10,48
H,v1,38
H,v2,34
G,v8,29
G,v2,33
H,v3,22
H,v5,39
H,v7,18
H,v8,31
H,v9,19
H,v10,24
H,v4,43
H,v6,24
I,v3,27
I,v2,33
I,v1,26
I,v5,22
I,v7,25
I,v8,31
I,v9,68
I,v10,26
I,v4,36
I,v6,30
J,v3,18
J,v2,32
J,v1,21
J,v4,
