group,variable,value
A,v4,33
A,v6,39
A,v3,80
A,v5,26
A,v7,33
A,v8,30
A,v10,24
B,v1,32
A,v9,42
B,v4,44
B,v5,32
B,v6,22
B,v2,26
B,v9,31
B,v8,21
B,v3,42
B,v10,55
C,v2,32
C,v3,20
B,v7,39
C,v5,32
C,v6,27
C,v7,20
C,v8,55
C,v4,21
C,v10,32
D,v1,22
C,v1,57
D,v3,53
D,v4,21
C,v9,25
D,v2,33
D,v5,50
D,v7,38
D,v9,34
D,v10,25
E,v1,32
E,v2,26
D,v8,36
D,v6,40
E,v5,21
E,v3,68
E,v7,19
E,v4,28
E,v6,41
E,v10,28
E,v9,39
F,v1,32
E,v8,50
F,v3,22
F,v5,66
F,v4,36
F,v2,38
F,v6,22
F,v8,25
F,v10,22
F,v7,54
F,v9,30
G,v4,32
G,v3,28
G,v1,26
G,v5,28
G,v7,15
G,v8,61
G,v6,24
G,v10,30
G,v9,20
G,v2,28
H,v1,38
H,v4,32
H,v6,36
H,v5,47
H,v2,21
H,v9,101
H,v3,51
H,v10,30
I,v1,22
H,v7,41
I,v4,17
I,v2,34
I,v3,35
I,v5,29
I,v7,21
I,v8,28
I,v6,23
I,v10,32
I,v9,30
H,v8,33
J,v4,37
J,v1,34
J,v3,38
J,v5,25
J,v2,28
J,v8,22
J,v7,22
J,v9,51
J,v6,27
K,v1,43
J,v10,24
K,v3,32
K,v2,21
K,v4,25
K,v5,30
K,v6,29
K,v8,29
K,v7,24
K,v9,
