group,variable,value
27
A,v7,18
A,v6,29
A,v4,31
A,v5,29
A,v10,31
A,v8,18
B,v2,27
B,v3,73
B,v5,127
B,v1,34
A,v9,32
B,v6,42
B,v4,36
B,v9,28
B,v10,24
B,v8,31
B,v7,70
C,v1,22
C,v3,32
C,v5,40
C,v2,32
C,v4,24
C,v8,27
C,v6,31
C,v10,48
D,v1,34
D,v2,21
C,v7,23
D,v3,54
D,v4,25
D,v6,23
D,v5,32
D,v7,25
C,v9,24
D,v10,29
D,v9,23
D,v8,28
E,v1,28
E,v3,24
E,v4,34
E,v6,24
E,v7,23
E,v2,25
E,v5,28
E,v10,29
F,v1,54
F,v2,32
E,v9,21
F,v3,74
E,v8,26
F,v4,22
F,v7,34
F,v5,24
F,v8,28
F,v10,39
F,v9,34
G,v2,32
G,v3,133
G,v4,23
G,v1,20
G,v5,31
G,v7,28
F,v6,24
G,v9,39
G,v10,40
G,v6,35
H,v2,18
H,v3,32
G,v8,29
H,v1,32
H,v4,26
H,v5,52
H,v8,37
H,v9,82
H,v10,60
H,v6,22
I,v1,51
H,v7,52
I,v4,28
I,v6,31
I,v3,61
I,v2,38
I,v10,60
I,v8,24
I,v7,30
J,v2,43
I,v9,42
J,v1,17
I,v5,28
J,v3,97
J,v6,62
J,v4,22
J,v7,34
J,v8,52
J,v9,31
J,v10,66
K,v1,79
J,v5,38
K,v3,49
K,v4,48
K,v5,84
K,v6,44
K,v2,46
K,v9,28
K,v7,66
K,v10,56
L,v2,55
L,v1,29
K,v8,40
L,v6,53
L,v5,24
L,v7,27
L,v8,48
L,v9,32
L,v10,42
L,v3,29
M,v2,28
L,v4,20
M,v3,33
M,v5,29
M,v1,28
M,v8,50
M,v6,41
M,v7,25
M,v4,41
M,v10,26
N,v2,33
M,v9,23
N,v3,138
N,v4,
N,v1,24
