group,variable,value
A,v1,2
A,v2,2
A,v5,3
A,v3,0
A,v6,3
A,v8,3
A,v4,0
A,v10,6
A,v9,1
B,v2,3
A,v7,1
B,v3,1
B,v5,1
B,v4,2
B,v7,2
B,v8,2
B,v1,8
B,v10,0
B,v6,1
C,v3,3
C,v2,5
C,v1,1
B,v9,0
C,v6,2
C,v7,1
C,v5,2
C,v8,2
C,v10,0
D,v1,1
C,v9,2
D,v2,2
D,v4,4
D,v3,2
D,v5,5
D,v7,1
C,v4,0
D,v8,1
D,v9,0
D,v10,0
E,v2,1
E,v3,4
E,v1,2
E,v5,1
E,v6,1
E,v7,3
D,v6,7
E,v4,0
E,v10,0
F,v1,0
F,v2,1
E,v8,1
E,v9,0
F,v5,4
F,v6,0
F,v3,0
F,v7,0
F,v9,1
F,v10,0
F,v8,1
G,v1,0
G,v2,0
G,v4,0
G,v3,1
G,v6,2
F,v4,0
G,v8,0
G,v5,1
G,v10,2
G,v7,5
G,v9,1
H,v3,1
H,v4,1
H,v1,4
H,v5,0
H,v7,0
H,v8,2
H,v2,5
H,v10,2
H,v9,0
I,v2,1
I,v3,1
H,v6,0
I,v1,1
I,v4,0
I,v6,0
I,v5,0
I,v9,0
I,v7,2
I,v10,1
J,v2,1
J,v1,0
J,v4,1
J,v3,3
J,v5,2
I,v8,1
J,v6,0
J,v8,1
J,v9,0
J,v10,0
K,v2,0
J,v7,3
K,v3,0
K,v5,2
K,v4,3
K,v7,0
K,v1,0
K,v8,2
K,v6,2
L,v1,1
K,v10,0
L,v2,1
L,v3,3
K,v9,5
L,v5,1
L,v4,0
L,v7,1
L,v8,2
L,v10,0
L,v9,6
L,v6,2
M,v1,3
M,v3,
M,v2,1
