group,variable,value
A,v1,1
A,v2,5
A,v3,3
A,v4,2
A,v5,3
A,v6,2
A,v7,1
A,v8,1
A,v9,0
B,v1,3
A,v10,0
B,v3,2
B,v4,0
B,v6,2
B,v2,1
B,v5,1
B,v7,1
B,v10,0
C,v1,4
B,v9,0
C,v2,3
C,v4,5
B,v8,1
C,v5,5
C,v7,5
C,v6,3
C,v8,3
C,v10,5
C,v3,4
D,v1,5
D,v3,5
C,v9,5
D,v4,12
D,v6,7
D,v7,5
D,v2,3
D,v8,6
D,v10,3
E,v1,4
D,v5,5
D,v9,5
E,v4,9
E,v2,5
E,v6,3
E,v7,6
E,v3,3
E,v9,0
E,v10,3
E,v5,3
F,v1,2
F,v3,3
F,v4,5
E,v8,7
F,v2,1
F,v7,1
F,v6,0
F,v10,1
F,v9,0
F,v8,0
F,v5,0
G,v3,0
G,v4,0
G,v5,1
G,v6,0
G,v2,2
G,v7,3
G,v8,1
G,v10,2
G,v1,0
H,v1,1
H,v3,3
H,v2,2
H,v5,2
H,v6,1
G,v9,0
H,v8,1
H,v4,3
H,v10,1
I,v1,1
H,v9,1
H,v7,1
I,v2,1
I,v3,2
I,v5,1
I,v4,3
I,v8,1
I,v6,0
I,v9,2
I,v10,0
J,v1,4
I,v7,0
J,v3,0
J,v5,2
J,v4,1
J,v6,0
J,v7,1
J,v8,2
J,v2,1
J,v10,0
J,v9,1
K,v1,0
K,v3,3
K,v5,1
K,v4,3
K,v6,1
K,v2,0
K,v7,1
K,v8,1
K,v9,
