group,variable,value
A,v1,1
A,v2,1
A,v3,0
A,v5,0
A,v7,0
A,v8,0
A,v6,1
A,v10,0
B,v1,0
B,v2,0
A,v9,2
A,v4,2
B,v3,0
B,v6,0
B,v7,0
B,v8,0
B,v4,1
B,v10,0
C,v1,0
B,v5,1
C,v3,6
C,v2,5
C,v4,8
C,v6,4
B,v9,1
C,v8,4
C,v7,4
C,v10,1
C,v9,1
D,v2,1
C,v5,5
D,v3,2
D,v5,0
D,v6,0
D,v1,0
D,v8,3
D,v9,3
D,v10,0
D,v7,2
E,v2,0
E,v3,0
E,v4,0
D,v4,0
E,v6,0
E,v7,2
E,v5,0
E,v8,0
F,v1,0
E,v10,0
E,v9,2
F,v2,0
E,v1,1
F,v5,0
F,v6,0
F,v4,1
F,v8,0
F,v3,1
F,v10,1
F,v7,2
G,v2,0
G,v3,2
G,v4,2
G,v5,1
F,v9,0
G,v1,0
G,v8,0
G,v9,0
G,v10,7
G,v7,2
H,v1,6
H,v3,0
H,v4,0
G,v6,0
H,v2,1
H,v7,3
H,v8,2
H,v6,6
H,v10,0
H,v9,1
I,v1,0
I,v4,3
H,v5,4
I,v2,3
I,v3,3
I,v5,1
I,v8,0
I,v6,1
I,v9,0
I,v7,0
I,v10,0
J,v4,0
J,v2,0
J,v5,0
J,v3,1
J,v6,2
J,v9,0
J,v8,0
K,v1,0
J,v10,1
J,v7,1
K,v3,0
K,v4,2
K,v2,1
K,v5,3
K,v6,2
K,v7,7
J,v1,1
K,v9,0
K,v8,4
K,v10,
