group,variable,value
A,v2,0
A,v1,1
A,v4,2
A,v6,1
A,v7,0
A,v8,0
A,v3,3
A,v10,2
B,v1,3
B,v2,1
A,v5,0
A,v9,0
B,v5,0
B,v6,0
B,v3,0
B,v7,3
B,v4,1
C,v1,1
B,v10,1
B,v8,0
C,v2,0
C,v4,0
C,v5,1
C,v3,4
B,v9,1
C,v8,3
C,v10,0
D,v1,1
C,v6,7
D,v2,0
C,v7,6
C,v9,6
D,v5,0
D,v3,1
D,v6,1
D,v4,0
D,v9,1
D,v7,0
D,v10,0
D,v8,2
E,v3,1
E,v4,0
E,v5,1
E,v2,0
E,v7,0
E,v8,0
E,v1,0
E,v10,3
E,v9,2
F,v1,5
F,v3,8
F,v2,3
E,v6,3
F,v7,1
F,v8,0
F,v4,6
F,v5,9
F,v10,2
G,v1,1
F,v9,2
F,v6,0
G,v2,4
G,v4,2
G,v6,0
G,v7,1
G,v3,4
G,v9,0
G,v10,1
H,v1,0
G,v8,2
G,v5,5
H,v4,0
H,v5,2
H,v6,2
H,v2,2
H,v3,0
H,v10,1
H,v7,1
H,v9,0
I,v2,0
I,v3,0
H,v8,0
I,v5,1
I,v1,2
I,v6,2
I,v4,3
I,v8,0
I,v7,0
I,v9,0
I,v10,2
J,v1,3
J,v2,1
J,v3,3
J,v4,5
J,v6,1
J,v7,4
J,v5,4
J,v9,1
J,v10,7
J,v8,3
K,v2,4
K,v3,2
K,v1,7
K,v5,2
K,v4,4
K,v6,1
K,v9,3
K,v8,3
K,v10,3
K,v7,2
L,v1,1
L,v3,4
L,v4,0
L,v2,1
L,v7,1
L,v6,1
L,v9,3
L,v5,1
L,v10,2
M,v1,0
M,v2,2
L,v8,3
M,v4,1
M,v5,1
M,v7,0
M,v3,2
M,v8,0
M,v9,2
M,v10,0
N,v1,3
N,v2,0
N,v4,0
M,v6,0
N,v3,0
N,v6,0
N,v5,0
N,v7,
