group,variable,value
A,v5,0
A,v6,0
A,v3,0
A,v8,0
A,v10,2
B,v1,1
A,v7,0
A,v9,0
B,v4,1
B,v5,0
B,v2,0
B,v7,0
B,v8,1
B,v9,0
B,v10,1
C,v1,1
B,v3,1
B,v6,4
C,v4,0
C,v2,3
C,v6,4
C,v3,3
C,v8,0
C,v9,4
C,v10,2
C,v7,0
D,v1,0
C,v5,3
D,v4,1
D,v5,2
D,v3,1
D,v6,0
D,v8,0
D,v9,2
D,v10,2
D,v7,0
E,v3,4
E,v2,1
E,v4,7
D,v2,3
E,v1,3
E,v5,1
E,v8,2
E,v6,0
E,v10,0
E,v9,1
F,v2,1
F,v3,1
F,v1,0
E,v7,0
F,v6,0
F,v8,2
F,v5,1
F,v4,0
F,v10,0
F,v9,2
F,v7,1
G,v1,0
G,v2,1
G,v5,10
G,v4,1
G,v7,2
G,v8,0
G,v3,1
G,v10,0
H,v1,11
H,v2,5
G,v6,1
H,v3,4
G,v9,2
H,v6,4
H,v8,1
H,v7,3
H,v4,5
H,v10,2
I,v1,7
H,v9,3
I,v3,1
I,v4,5
I,v2,1
I,v6,1
H,v5,4
I,v5,5
I,v8,3
I,v7,1
I,v10,3
I,v9,6
J,v2,10
J,v3,0
J,v1,4
J,v5,7
J,v6,3
J,v4,7
J,v7,4
J,v8,0
J,v10,3
K,v2,6
K,v1,3
K,v4,4
K,v3,3
K,v5,1
K,v6,1
K,v8,1
K,v9,2
L,v1,0
J,v9,2
K,v10,1
L,v2,4
L,v4,5
L,v3,4
K,v7,2
L,v6,0
L,v8,0
L,v7,2
L,v5,0
L,v9,
