group,variable,value
A,v1,0
A,v4,3
A,v5,0
A,v2,1
A,v3,0
A,v6,1
A,v8,1
A,v10,0
A,v9,2
A,v7,1
B,v1,1
B,v2,0
B,v5,5
B,v7,5
B,v4,4
B,v3,0
B,v6,1
B,v10,0
C,v2,8
B,v9,0
C,v1,9
B,v8,1
C,v4,2
C,v6,1
C,v5,5
C,v8,6
C,v7,3
C,v10,0
C,v9,2
D,v2,5
D,v1,7
D,v4,1
D,v5,0
D,v3,1
C,v3,0
D,v6,0
D,v9,2
D,v10,0
E,v1,1
E,v2,4
D,v7,2
D,v8,5
E,v5,1
E,v3,0
E,v4,4
E,v7,2
E,v8,2
E,v10,2
F,v1,5
F,v2,1
F,v3,0
E,v6,0
F,v5,1
F,v4,0
F,v7,4
F,v6,0
E,v9,2
G,v1,6
F,v10,4
G,v2,2
G,v3,3
F,v8,5
G,v4,3
G,v6,1
G,v5,9
F,v9,4
G,v9,3
G,v10,3
H,v1,2
H,v2,1
G,v8,1
G,v7,1
H,v5,1
H,v6,1
H,v4,0
H,v7,0
H,v9,4
H,v10,7
I,v1,7
H,v3,1
I,v3,8
H,v8,0
I,v2,3
I,v4,0
I,v5,2
I,v8,3
I,v6,1
J,v1,3
I,v7,0
I,v9,1
I,v10,0
J,v3,0
J,v2,2
J,v6,2
J,v4,2
J,v7,0
J,v9,2
J,v10,4
J,v8,1
J,v5,1
K,v1,2
K,v3,3
K,v4,2
K,v5,5
K,v2,2
K,v6,9
K,v7,9
K,v10,3
K,v8,6
L,v1,2
K,v9,4
L,v3,0
L,v5,1
L,v4,0
L,v7,0
L,v6,2
L,v2,2
L,v9,0
L,v10,2
M,v2,0
M,v1,0
M,v4,4
M,v3,1
L,v8,0
M,v5,3
M,v8,0
M,v9,0
M,v7,2
M,v10,2
M,v6,0
N,v1,2
N,v3,1
N,v2,0
N,v4,
