group,variable,value
A,v2,25
A,v4,16
A,v1,34
A,v5,21
A,v6,31
A,v3,36
A,v7,38
B,v1,40
A,v10,27
B,v2,19
A,v8,32
B,v4,21
A,v9,26
B,v6,29
B,v7,32
B,v5,21
B,v8,28
B,v10,26
C,v2,40
B,v3,25
B,v9,26
C,v4,26
C,v5,22
C,v3,27
C,v6,30
C,v8,40
C,v9,26
C,v10,27
C,v1,24
D,v2,15
D,v3,26
D,v1,23
D,v4,70
C,v7,31
D,v7,28
D,v6,30
D,v5,41
D,v10,30
E,v1,31
E,v2,27
D,v8,20
D,v9,36
E,v5,36
E,v3,22
E,v4,25
E,v9,33
E,v8,27
E,v10,29
E,v7,20
F,v2,23
E,v6,52
F,v1,76
F,v4,32
F,v3,28
F,v5,19
F,v9,21
F,v7,29
F,v10,16
G,v2,27
F,v6,52
G,v3,24
F,v8,27
G,v1,20
G,v6,30
G,v8,24
G,v4,16
G,v9,22
G,v10,30
G,v5,34
G,v7,21
H,v2,19
H,v4,31
H,v3,25
H,v5,13
H,v7,19
H,v1,19
H,v8,24
H,v10,42
I,v1,27
I,v3,30
H,v9,34
H,v6,15
I,v5,20
I,v6,24
I,v4,31
I,v2,55
I,v9,26
I,v7,20
I,v8,34
J,v1,41
J,v2,32
I,v10,42
J,v3,27
J,v7,44
J,v5,20
J,v4,29
J,v6,39
J,v9,36
J,v8,30
J,v10,42
K,v2,24
K,v3,34
K,v4,76
K,v1,37
K,v6,29
K,v5,72
K,v7,26
K,v9,
K,v8,39
