group,variable,value
A,v2,26
A,v5,76
A,v7,37
A,v8,22
A,v10,34
A,v6,23
A,v4,40
A,v9,25
B,v1,26
B,v2,23
B,v5,48
B,v3,20
B,v7,24
B,v9,30
B,v6,35
B,v10,36
B,v8,40
C,v2,43
C,v1,27
C,v3,26
B,v4,18
C,v4,43
C,v7,59
C,v8,54
C,v5,25
C,v9,39
C,v10,22
C,v6,53
D,v1,31
D,v4,47
D,v6,25
D,v2,25
D,v5,37
D,v3,34
D,v9,33
D,v7,27
D,v10,23
D,v8,30
E,v2,38
E,v1,36
E,v4,27
E,v6,23
E,v7,20
E,v8,30
E,v9,29
E,v10,20
F,v1,41
E,v3,28
E,v5,51
F,v4,24
F,v5,43
F,v2,41
F,v3,25
F,v7,18
F,v6,30
F,v10,37
G,v2,27
F,v9,29
G,v3,44
F,v8,29
G,v1,25
G,v6,22
G,v8,38
G,v4,26
G,v5,46
H,v1,27
H,v2,21
G,v10,25
G,v9,17
H,v3,24
H,v5,30
G,v7,27
H,v6,37
H,v8,35
H,v9,38
H,v10,40
H,v7,23
I,v2,25
I,v1,28
I,v4,32
I,v5,24
H,v4,19
I,v7,36
I,v3,31
I,v6,24
I,v10,40
J,v1,28
I,v9,51
J,v2,35
J,v4,22
I,v8,39
J,v6,30
J,v3,54
J,v7,23
J,v5,23
J,v9,33
J,v10,26
K,v2,31
K,v3,54
K,v4,20
K,v1,24
K,v6,27
K,v5,31
J,v8,35
K,v7,58
K,v8,20
K,v10,21
K,v9,39
L,v1,20
L,v2,29
L,v3,27
L,v4,
