group,variable,value
A,v1,1
A,v3,1
A,v5,0
A,v2,2
A,v4,1
A,v8,0
A,v9,1
A,v6,0
A,v10,1
B,v1,0
A,v7,2
B,v4,3
B,v3,0
B,v2,0
B,v6,0
B,v8,0
B,v5,1
B,v10,2
C,v1,0
C,v2,0
B,v7,1
C,v4,1
C,v6,0
C,v3,0
C,v7,1
B,v9,0
C,v5,0
C,v10,0
D,v1,0
D,v2,2
C,v8,0
D,v4,1
D,v5,0
D,v6,1
D,v7,2
D,v8,0
C,v9,0
D,v10,0
E,v1,0
D,v9,0
E,v3,0
E,v4,2
D,v3,0
E,v5,1
E,v6,0
E,v8,3
E,v9,1
E,v10,4
F,v1,2
E,v2,0
E,v7,1
F,v3,6
F,v5,5
F,v4,1
F,v2,4
F,v7,5
F,v6,2
F,v10,4
G,v1,2
G,v2,2
G,v3,1
G,v4,4
F,v9,2
F,v8,7
G,v7,9
G,v8,1
G,v6,5
G,v10,2
G,v9,4
H,v1,7
H,v3,1
H,v4,4
H,v5,0
H,v2,2
H,v6,2
H,v8,0
G,v5,1
H,v10,1
I,v1,1
I,v2,3
H,v9,0
H,v7,2
I,v3,1
I,v5,0
I,v4,0
I,v6,1
I,v7,5
I,v9,4
J,v1,1
I,v10,2
I,v8,1
J,v3,0
J,v6,0
J,v4,2
J,v2,1
J,v7,1
J,v5,0
J,v9,
J,v8,0
