group,variable,value
A,v1,40
A,v2,32
A,v3,25
A,v4,24
A,v5,24
A,v8,26
A,v9,25
A,v6,35
A,v10,27
B,v3,32
A,v7,32
B,v1,37
B,v4,18
B,v6,35
B,v7,34
B,v5,22
B,v9,28
B,v10,44
B,v8,28
C,v2,54
C,v3,19
B,v2,25
C,v4,17
C,v1,33
C,v7,36
C,v8,33
C,v5,29
C,v10,29
D,v2,28
D,v1,27
C,v6,45
C,v9,31
D,v5,37
D,v6,19
D,v3,24
D,v4,26
D,v8,33
D,v10,23
D,v9,22
D,v7,31
E,v4,26
E,v3,39
E,v2,30
E,v6,22
E,v5,31
E,v8,36
E,v9,23
E,v10,36
E,v1,36
F,v3,26
F,v2,27
F,v1,21
F,v5,23
F,v8,36
F,v4,18
E,v7,38
F,v9,31
F,v10,52
F,v6,33
F,v7,32
G,v3,28
G,v1,51
G,v5,78
G,v6,16
G,v2,36
G,v8,36
G,v9,28
G,v7,51
H,v1,34
G,v10,24
H,v3,56
H,v4,82
H,v5,46
H,v6,56
H,v2,29
H,v7,35
G,v4,37
I,v1,45
H,v10,40
H,v9,39
I,v3,34
I,v2,51
I,v4,34
I,v6,34
H,v8,20
I,v8,37
I,v5,31
I,v10,34
I,v7,35
I,v9,44
J,v2,32
J,v1,48
J,v5,31
J,v6,32
J,v4,45
J,v3,24
J,v7,35
J,v8,22
J,v9,
