group,variable,value
A,v2,24
A,v3,35
A,v4,15
A,v6,26
A,v5,19
A,v7,30
A,v9,30
A,v8,25
A,v10,84
B,v1,27
B,v2,22
B,v3,25
B,v5,35
B,v4,29
B,v7,26
B,v8,42
B,v10,16
C,v1,32
C,v2,31
C,v3,24
B,v9,34
B,v6,35
C,v6,53
C,v4,25
C,v7,25
C,v9,41
C,v10,158
C,v8,30
D,v1,78
D,v2,20
D,v4,40
C,v5,29
D,v3,32
D,v5,78
D,v8,35
D,v10,23
D,v9,36
D,v7,10
E,v1,28
D,v6,38
E,v3,34
E,v5,22
E,v4,22
E,v7,58
E,v2,31
E,v8,92
E,v10,52
F,v1,27
F,v2,42
E,v6,24
F,v3,48
E,v9,50
F,v6,28
F,v7,31
F,v4,39
F,v9,32
F,v10,46
F,v8,25
G,v1,24
G,v3,19
G,v4,19
F,v5,33
G,v5,28
G,v7,38
G,v8,24
G,v9,42
G,v10,62
H,v1,29
H,v4,22
G,v2,36
H,v3,19
H,v5,42
H,v2,24
H,v6,33
H,v8,35
G,v6,74
H,v10,21
I,v1,24
H,v9,23
I,v2,42
I,v4,32
I,v5,27
H,v7,27
I,v7,28
I,v8,32
I,v3,23
I,v10,18
I,v9,28
I,v6,18
J,v2,28
J,v1,33
J,v6,31
J,v4,46
J,v3,34
J,v8,20
J,v7,36
J,v10,24
J,v5,54
K,v1,26
K,v2,30
J,v9,21
K,v3,24
K,v5,
K,v4,36
