group,variable,value
A,v1,1
A,v4,4
A,v2,1
A,v5,0
A,v3,1
A,v6,1
A,v7,0
A,v10,0
A,v9,3
B,v1,0
B,v3,1
B,v2,0
A,v8,4
B,v6,3
B,v7,1
B,v9,0
B,v4,0
B,v10,1
C,v2,0
B,v8,0
C,v1,0
B,v5,0
C,v3,0
C,v4,0
C,v7,2
C,v8,1
C,v9,0
C,v10,0
C,v6,0
D,v1,2
D,v3,0
D,v2,1
C,v5,0
D,v5,0
D,v6,3
D,v4,1
D,v8,1
D,v10,0
D,v9,4
E,v2,0
E,v1,2
D,v7,0
E,v4,1
E,v5,2
E,v8,2
E,v3,0
E,v6,2
E,v10,0
F,v1,1
E,v9,0
E,v7,9
F,v2,0
F,v5,0
F,v3,1
F,v4,0
F,v8,2
F,v9,0
F,v10,0
F,v7,0
G,v3,4
G,v1,3
F,v6,1
G,v5,4
G,v6,4
G,v2,4
G,v7,3
G,v8,1
G,v10,3
H,v1,5
H,v2,6
H,v3,2
H,v4,3
G,v4,4
G,v9,1
H,v7,8
H,v8,3
H,v10,6
H,v6,2
H,v5,2
I,v2,3
I,v1,4
I,v3,4
H,v9,4
I,v5,5
I,v4,3
I,v7,0
I,v6,1
I,v10,3
I,v9,1
J,v2,0
I,v8,4
J,v1,0
J,v3,0
J,v4,0
J,v6,
J,v5,4
