group,variable,value
A,v4,1
A,v3,4
A,v2,1
A,v5,5
A,v8,1
A,v7,2
A,v10,1
A,v6,5
A,v9,2
B,v1,0
B,v4,0
B,v5,1
B,v3,3
B,v2,0
B,v6,0
B,v9,0
B,v10,0
B,v8,0
B,v7,2
C,v3,0
C,v4,0
C,v2,0
C,v1,0
C,v6,2
C,v7,4
C,v9,2
C,v10,1
C,v8,2
D,v2,1
D,v3,6
D,v1,1
D,v4,7
D,v7,7
D,v8,0
D,v6,4
C,v5,1
D,v10,2
D,v5,5
E,v2,3
E,v1,0
E,v4,0
E,v5,1
D,v9,1
E,v7,3
E,v8,1
E,v3,3
F,v1,0
E,v10,0
E,v9,0
E,v6,1
F,v4,2
F,v5,2
F,v3,2
F,v6,2
F,v2,0
F,v9,2
F,v10,0
F,v8,4
G,v1,3
G,v3,2
G,v4,0
G,v5,2
G,v2,1
F,v7,3
G,v8,0
G,v7,0
G,v10,1
G,v9,0
G,v6,0
H,v2,1
H,v1,0
H,v5,0
H,v6,1
H,v7,1
H,v4,1
H,v3,0
H,v10,3
I,v1,0
H,v8,5
H,v9,1
I,v2,0
I,v3,0
I,v4,1
I,v6,0
I,v5,2
I,v10,3
I,v7,0
J,v2,1
I,v8,1
J,v3,0
J,v1,1
J,v5,0
J,v4,0
J,v8,0
J,v7,0
J,v6,0
K,v1,0
J,v9,0
K,v2,2
J,v10,0
K,v3,1
K,v4,0
K,v5,0
K,v6,0
K,v8,0
I,v9,0
K,v10,7
K,v7,0
L,v1,0
K,v9,1
L,v2,0
L,v5,6
L,v4,1
L,v7,0
L,v6,8
L,v8,2
L,v10,0
M,v1,1
L,v3,0
M,v2,6
M,v3,5
M,v4,6
M,v6,8
M,v7,2
M,v8,0
M,v9,7
M,v5,6
M,v10,1
L,v9,6
N,v3,6
N,v2,7
N,v4,3
N,v1,2
N,v5,4
N,v6,2
N,v8,1
N,v9,1
N,v10,11
O,v2,2
N,v7,2
O,v1,4
O,v5,0
O,v3,1
O,v4,1
O,v6,
