group,variable,value
38
A,v6,29
A,v4,40
A,v7,39
A,v9,45
A,v10,47
B,v1,32
A,v8,59
B,v3,19
A,v5,17
B,v4,26
B,v6,28
B,v7,26
B,v2,35
B,v8,28
B,v10,36
C,v1,43
B,v9,28
C,v3,38
C,v4,38
B,v5,34
C,v2,48
C,v6,23
C,v8,22
C,v7,33
C,v10,34
D,v1,36
D,v2,25
D,v3,44
D,v4,20
C,v5,34
D,v5,57
D,v7,41
D,v6,26
D,v10,33
D,v9,46
E,v1,29
E,v2,23
E,v3,49
C,v9,30
E,v4,27
E,v6,23
E,v7,29
E,v5,40
D,v8,31
E,v10,40
F,v1,29
F,v2,38
E,v9,55
F,v4,24
E,v8,40
F,v6,36
F,v7,59
F,v9,35
F,v3,29
F,v10,20
G,v1,42
G,v3,29
G,v2,41
F,v5,36
G,v4,41
G,v6,30
F,v8,44
G,v8,53
G,v9,54
H,v1,32
G,v10,53
G,v7,45
H,v3,34
H,v2,43
H,v4,52
H,v6,26
H,v7,30
H,v8,27
H,v10,52
H,v5,19
I,v1,62
I,v2,35
H,v9,42
I,v4,53
I,v3,37
G,v5,41
I,v7,43
I,v8,42
I,v5,25
I,v10,39
I,v6,33
J,v1,27
I,v9,72
J,v2,28
J,v3,16
J,v4,35
J,v5,37
J,v6,
