group,variable,value
A,v1,44
A,v3,28
A,v2,50
A,v6,31
A,v4,24
A,v8,29
A,v10,27
A,v9,42
B,v1,40
B,v2,48
B,v3,22
A,v7,28
B,v5,64
B,v4,36
B,v7,26
B,v8,23
A,v5,45
B,v10,50
B,v9,24
C,v2,56
B,v6,21
C,v4,23
C,v1,21
C,v3,69
C,v6,42
C,v5,54
C,v9,33
C,v8,50
C,v10,34
D,v2,63
D,v3,48
D,v4,47
D,v6,30
D,v5,30
C,v7,57
D,v1,24
D,v9,40
D,v8,36
D,v10,47
D,v7,29
E,v1,41
E,v4,50
E,v5,45
E,v2,43
E,v3,73
E,v8,21
E,v9,16
E,v10,58
E,v6,21
F,v2,29
F,v3,20
E,v7,41
F,v1,32
F,v6,28
F,v4,29
F,v5,23
F,v8,67
F,v10,39
F,v9,25
F,v7,52
G,v3,45
G,v4,29
G,v1,62
G,v5,64
G,v2,36
G,v8,41
G,v9,56
G,v10,78
H,v1,76
H,v2,179
H,v3,52
G,v7,51
H,v5,16
H,v6,34
H,v7,33
G,v6,34
H,v8,66
H,v10,20
I,v1,22
H,v9,14
I,v3,41
I,v4,25
I,v5,122
H,v4,30
I,v7,28
I,v9,29
I,v2,35
I,v6,29
I,v8,42
J,v1,17
I,v10,37
J,v4,28
J,v5,26
J,v7,31
J,v2,49
J,v8,34
J,v3,30
J,v9,27
J,v10,30
K,v2,29
J,v6,24
K,v4,24
K,v3,43
K,v1,28
K,v6,49
K,v7,32
K,v5,22
K,v10,35
K,v9,40
L,v2,40
L,v1,27
L,v4,22
L,v5,13
L,v3,30
L,v6,26
K,v8,34
L,v7,49
L,v9,28
L,v10,19
L,v8,28
M,v1,31
M,v2,154
M,v3,54
M,v4,
