group,variable,value
A,v1,38
A,v3,33
A,v2,29
A,v6,51
A,v4,24
A,v5,26
A,v7,38
A,v10,26
B,v1,55
B,v2,18
A,v8,26
B,v4,23
B,v3,34
A,v9,44
B,v6,36
B,v9,12
B,v8,45
B,v10,25
B,v5,27
C,v1,28
C,v3,23
C,v2,38
C,v5,18
C,v6,28
B,v7,33
C,v4,15
C,v10,24
C,v9,29
D,v1,40
D,v2,39
C,v8,38
C,v7,43
D,v5,56
D,v6,23
D,v3,36
D,v7,33
D,v9,22
D,v10,29
D,v8,24
E,v2,34
E,v3,29
E,v4,21
D,v4,31
E,v6,19
E,v7,21
E,v8,19
E,v9,18
E,v10,47
F,v1,33
F,v2,22
F,v3,28
F,v5,36
E,v1,24
E,v5,25
F,v6,22
F,v4,22
F,v9,26
F,v7,48
F,v10,34
G,v2,25
F,v8,27
G,v4,21
G,v5,36
G,v6,47
G,v3,30
G,v8,29
G,v7,18
G,v10,37
G,v9,42
H,v2,18
G,v1,51
H,v3,35
H,v4,49
H,v6,30
H,v5,44
H,v1,30
H,v9,32
H,v10,74
H,v7,48
H,v8,23
I,v3,55
I,v5,27
I,v1,21
I,v4,29
I,v2,40
I,v7,47
I,v9,62
I,v8,40
I,v6,30
J,v1,25
I,v10,24
J,v5,48
J,v4,40
J,v2,36
J,v7,38
J,v3,45
J,v9,18
J,v8,30
J,v10,22
K,v1,24
K,v4,30
J,v6,68
K,v2,39
K,v6,25
K,v5,26
K,v8,33
K,v7,35
K,v10,27
K,v3,49
L,v1,18
L,v3,30
L,v2,26
L,v5,23
L,v6,24
L,v8,37
L,v7,25
K,v9,25
L,v10,20
M,v1,21
L,v9,30
M,v2,24
M,v4,20
L,v4,40
M,v5,16
M,v6,19
M,v7,20
M,v3,32
M,v9,28
M,v8,22
M,v10,22
N,v1,25
N,v2,
