group,variable,value
A,v1,23
A,v2,44
A,v3,24
A,v4,38
A,v6,32
A,v8,29
A,v9,30
A,v7,42
B,v1,32
A,v10,26
B,v2,43
B,v5,33
B,v3,46
B,v6,25
B,v7,44
A,v5,28
B,v9,19
B,v10,28
C,v1,52
C,v2,36
C,v3,23
C,v4,47
C,v5,31
C,v6,26
C,v7,43
C,v8,58
B,v4,33
C,v10,32
D,v1,41
B,v8,27
D,v3,38
D,v4,20
D,v5,126
C,v9,32
D,v6,34
D,v8,42
D,v10,34
D,v7,34
D,v2,52
E,v2,45
E,v1,39
D,v9,33
E,v5,25
E,v4,30
E,v7,40
E,v8,24
E,v10,50
E,v6,27
E,v9,30
F,v2,22
F,v3,29
F,v1,22
E,v3,35
F,v4,37
F,v7,23
F,v6,46
F,v5,47
F,v8,26
F,v10,29
G,v3,26
F,v9,26
G,v1,20
G,v7,40
G,v4,30
G,v5,74
G,v8,52
G,v2,23
G,v10,41
H,v1,88
G,v9,42
G,v6,72
H,v5,39
H,v3,38
H,v2,33
H,v7,27
H,v8,23
H,v9,18
H,v10,58
H,v6,23
I,v1,35
I,v3,46
I,v2,19
H,v4,35
I,v6,55
I,v7,41
I,v5,26
I,v8,43
I,v4,28
I,v9,27
I,v10,70
J,v1,31
J,v2,
