group,variable,value
A,v2,43
A,v1,28
A,v3,29
A,v4,37
A,v5,24
A,v6,41
A,v7,39
A,v10,47
A,v8,20
A,v9,22
B,v4,60
B,v1,45
B,v2,29
B,v3,26
B,v8,30
B,v5,64
B,v6,40
B,v10,36
C,v1,26
B,v9,32
B,v7,28
C,v3,38
C,v5,58
C,v6,30
C,v2,25
C,v4,47
C,v7,36
D,v2,50
C,v9,45
C,v10,84
D,v3,29
D,v5,15
C,v8,45
D,v4,48
D,v6,19
D,v7,72
D,v1,40
D,v10,27
D,v9,31
D,v8,26
E,v1,31
E,v2,26
E,v4,35
E,v6,20
E,v3,28
E,v7,80
E,v9,26
E,v10,28
E,v8,30
E,v5,23
F,v2,46
F,v1,36
F,v5,38
F,v6,52
F,v3,48
F,v7,39
F,v9,46
F,v10,28
F,v4,38
G,v2,31
G,v1,42
F,v8,55
G,v4,17
G,v5,29
G,v7,22
G,v8,25
G,v3,36
G,v10,39
G,v9,68
G,v6,34
H,v2,37
H,v1,68
H,v5,33
H,v6,38
H,v3,46
H,v7,32
H,v8,55
H,v10,41
I,v1,26
H,v9,26
I,v2,66
I,v3,41
I,v4,39
H,v4,24
I,v7,37
I,v8,31
I,v5,39
I,v9,38
I,v6,32
J,v1,39
I,v10,26
J,v4,61
J,v2,33
J,v3,37
J,v7,44
J,v8,33
J,v6,33
J,v10,49
K,v1,20
J,v9,49
J,v5,28
K,v4,22
K,v2,40
K,v6,25
K,v5,43
K,v3,21
K,v7,37
K,v8,37
K,v9,23
K,v10,
