group,variable,value
A,v1,26
A,v3,18
A,v4,34
A,v6,38
A,v5,46
A,v7,78
A,v9,39
A,v10,24
A,v8,66
B,v2,33
B,v3,39
B,v5,22
B,v1,25
A,v2,25
B,v7,28
B,v4,32
B,v6,34
B,v10,50
C,v1,27
B,v9,28
C,v2,28
C,v4,32
C,v5,23
C,v6,23
C,v7,17
C,v8,33
C,v9,26
C,v10,26
B,v8,24
D,v1,17
D,v3,31
D,v4,23
C,v3,25
D,v6,26
D,v7,26
D,v5,62
D,v2,28
D,v10,28
E,v1,36
E,v2,21
D,v8,25
E,v3,22
E,v4,23
E,v6,44
E,v7,21
E,v9,23
E,v8,30
E,v10,32
F,v1,21
F,v2,29
D,v9,27
F,v3,24
F,v5,24
F,v6,19
E,v5,24
F,v7,22
F,v4,20
F,v10,15
F,v9,29
G,v2,22
G,v4,39
F,v8,25
G,v5,48
G,v6,24
G,v1,22
G,v3,23
G,v10,31
H,v1,21
G,v7,28
G,v8,27
H,v3,37
G,v9,25
H,v2,78
H,v6,47
H,v7,18
H,v8,24
H,v5,37
H,v10,30
I,v1,28
I,v2,25
H,v9,17
I,v3,27
I,v5,32
I,v6,23
I,v4,28
I,v7,22
I,v9,27
H,v4,28
I,v8,16
J,v1,19
I,v10,17
J,v4,23
J,v3,36
J,v5,28
J,v6,31
J,v2,44
J,v7,48
J,v8,26
J,v10,19
J,v9,37
K,v2,47
K,v3,38
K,v4,33
K,v1,30
K,v5,29
K,v6,44
K,v7,20
K,v8,
