group,variable,value
A,v3,31
A,v5,20
A,v7,36
A,v6,34
A,v9,45
A,v10,45
B,v2,39
B,v1,18
A,v4,30
B,v3,72
B,v4,34
B,v5,47
B,v7,24
B,v9,29
B,v10,38
A,v8,31
B,v8,49
C,v3,44
C,v2,56
C,v1,27
C,v4,56
C,v5,31
C,v7,37
C,v9,36
C,v6,52
C,v10,33
D,v1,28
D,v3,25
D,v2,25
D,v4,23
B,v6,26
D,v5,19
D,v7,39
D,v8,32
D,v9,49
D,v10,36
E,v1,31
C,v8,26
D,v6,17
E,v3,26
E,v5,36
E,v2,48
E,v6,30
E,v7,36
E,v8,23
E,v10,31
E,v4,38
F,v2,19
F,v3,51
F,v1,22
E,v9,56
F,v4,24
F,v7,27
F,v5,35
F,v10,35
F,v9,36
F,v8,35
G,v2,51
G,v4,30
G,v3,42
G,v1,29
G,v6,30
F,v6,40
G,v7,29
G,v8,30
G,v10,49
H,v1,30
H,v2,43
G,v5,48
H,v3,48
H,v5,24
H,v6,33
H,v4,53
G,v9,28
H,v9,31
I,v1,40
H,v10,29
H,v7,20
I,v2,46
I,v4,26
H,v8,35
I,v5,50
I,v6,33
I,v8,66
I,v9,24
I,v10,23
I,v7,94
J,v1,31
J,v2,29
J,v3,41
I,v3,50
J,v5,32
J,v4,27
J,v7,29
J,v6,40
J,v8,37
K,v1,30
J,v10,35
K,v3,21
J,v9,141
K,v5,25
K,v4,25
K,v6,25
K,v8,40
K,v9,80
K,v10,36
L,v1,24
L,v2,46
L,v3,28
L,v4,25
L,v5,52
L,v6,24
L,v7,36
K,v7,49
L,v8,31
K,v2,19
L,v10,22
L,v9,27
M,v1,21
M,v2,
