group,variable,value
A,v1,2
A,v2,1
A,v3,0
A,v6,2
A,v4,2
A,v7,0
A,v10,2
A,v9,0
A,v8,0
B,v2,1
B,v1,1
B,v3,3
B,v5,0
B,v6,0
B,v7,1
A,v5,0
B,v4,2
B,v10,0
B,v8,0
C,v1,2
C,v3,1
C,v4,0
C,v2,0
C,v5,0
B,v9,0
C,v8,0
C,v6,0
C,v10,1
D,v1,0
C,v9,1
C,v7,0
D,v3,0
D,v5,0
D,v6,0
D,v2,1
D,v4,0
D,v9,0
D,v10,0
D,v8,1
E,v2,0
E,v3,0
E,v4,0
E,v1,0
E,v5,2
E,v6,0
E,v8,1
E,v9,4
E,v10,1
D,v7,0
F,v2,5
E,v7,1
F,v4,0
F,v3,2
F,v6,2
F,v5,1
F,v8,4
F,v10,0
F,v7,1
F,v9,1
G,v2,4
F,v1,1
G,v1,7
G,v5,0
G,v3,4
G,v4,0
G,v8,1
G,v10,3
G,v9,8
G,v7,1
H,v2,1
H,v3,3
H,v1,4
H,v4,3
H,v5,1
H,v7,3
H,v8,5
H,v9,11
G,v6,1
H,v10,5
I,v2,0
I,v3,0
H,v6,0
I,v1,2
I,v5,2
I,v4,3
I,v7,5
I,v9,5
I,v6,4
I,v10,2
J,v1,3
J,v2,7
I,v8,3
J,v3,4
J,v4,5
J,v7,0
J,v6,0
J,v5,2
J,v9,1
J,v10,1
J,v8,0
K,v3,2
K,v1,0
K,v4,4
K,v5,6
K,v2,1
K,v7,1
K,v8,0
K,v10,5
K,v9,0
L,v1,0
K,v6,2
L,v2,1
L,v3,1
L,v6,4
L,v5,3
L,v7,6
L,v4,0
L,v10,5
L,v8,2
M,v1,10
L,v9,6
M,v3,2
M,v5,4
M,v4,5
M,v6,3
M,v2,5
M,v9,0
M,v7,4
M,v10,3
N,v1,0
M,v8,4
N,v2,1
N,v3,2
N,v4,
