group,variable,value
A,v1,7
A,v2,6
A,v5,2
A,v4,4
A,v6,1
A,v8,4
A,v9,4
A,v10,3
B,v1,2
A,v3,0
B,v3,1
B,v4,2
B,v2,1
B,v5,3
A,v7,7
B,v8,8
B,v9,3
B,v10,6
B,v7,1
C,v1,4
C,v2,6
C,v5,2
C,v4,8
C,v3,3
B,v6,2
C,v7,5
C,v9,2
C,v10,2
C,v6,3
D,v2,0
D,v4,2
D,v1,3
D,v5,0
D,v3,0
D,v6,1
D,v9,0
D,v8,0
D,v10,2
D,v7,3
E,v2,6
C,v8,3
E,v1,4
E,v5,6
E,v6,2
E,v4,3
E,v8,0
E,v9,1
E,v10,2
F,v1,2
F,v2,3
E,v7,1
E,v3,3
F,v5,1
F,v4,3
F,v8,2
F,v6,2
F,v9,3
F,v10,3
F,v3,6
F,v7,6
G,v1,0
G,v4,4
G,v3,1
G,v2,3
G,v7,0
G,v8,0
G,v6,1
H,v1,2
G,v10,1
G,v9,0
G,v5,2
H,v5,4
H,v3,0
H,v6,1
H,v4,1
H,v2,2
H,v8,1
H,v10,2
I,v1,0
H,v7,2
I,v3,0
I,v4,0
H,v9,0
I,v2,1
I,v6,1
I,v5,1
I,v9,0
I,v8,0
I,v10,0
I,v7,0
J,v3,1
J,v1,0
J,v5,0
J,v2,0
J,v6,0
J,v7,2
J,v8,7
J,v10,0
K,v1,0
J,v4,1
J,v9,1
K,v4,2
K,v3,7
K,v5,0
K,v2,4
K,v8,0
K,v6,0
K,v10,0
K,v7,0
K,v9,0
L,v2,3
L,v1,1
L,v3,1
L,v5,1
L,v4,1
L,v6,5
L,v9,1
L,v7,1
L,v10,0
M,v1,1
M,v3,0
L,v8,1
M,v4,1
M,v5,1
M,v8,3
M,v2,0
M,v7,3
M,v6,2
M,v10,0
N,v4,6
N,v1,3
N,v3,1
N,v2,1
N,v5,1
N,v6,0
M,v9,1
N,v9,1
N,v8,1
N,v7,2
N,v10,2
O,v1,
