group,variable,value
A,v1,32
A,v2,58
A,v4,48
A,v5,23
A,v6,25
A,v7,34
A,v8,80
A,v9,53
A,v10,27
B,v2,26
A,v3,47
B,v3,43
B,v1,30
B,v5,17
B,v7,46
B,v8,32
B,v9,52
B,v10,38
C,v1,49
C,v2,34
B,v6,59
C,v4,24
C,v3,26
C,v6,31
C,v5,55
B,v4,36
C,v9,33
C,v10,34
C,v7,62
D,v2,52
D,v1,38
C,v8,38
D,v3,47
D,v6,25
D,v4,20
D,v5,25
D,v8,64
D,v10,26
E,v1,14
E,v2,38
D,v7,23
D,v9,36
E,v3,39
E,v4,52
E,v7,27
E,v8,31
E,v6,57
E,v10,29
F,v2,31
E,v9,40
E,v5,18
F,v4,18
F,v5,52
F,v3,50
F,v6,32
F,v1,32
F,v8,23
G,v1,19
F,v10,23
F,v9,33
F,v7,35
G,v5,42
G,v6,31
G,v3,32
G,v2,17
G,v4,31
G,v7,35
G,v10,22
G,v9,34
H,v1,26
H,v2,33
H,v3,32
H,v5,32
H,v6,20
G,v8,61
H,v4,35
H,v8,31
H,v10,32
H,v9,21
I,v3,28
I,v2,26
H,v7,27
I,v1,23
I,v7,24
I,v6,25
I,v4,33
I,v9,32
I,v8,40
I,v5,31
J,v1,32
I,v10,20
J,v2,30
J,v4,32
J,v6,20
J,v7,36
J,v3,35
J,v5,38
J,v9,24
J,v10,21
J,v8,38
K,v1,23
K,v2,22
K,v4,33
K,v3,32
K,v5,25
K,v6,27
K,v8,24
K,v9,30
K,v7,44
K,v10,33
L,v1,29
L,v2,21
L,v4,32
L,v5,46
L,v7,110
L,v3,23
L,v6,27
L,v8,41
L,v10,39
M,v1,45
M,v2,50
M,v5,25
M,v3,31
M,v6,36
L,v9,56
M,v8,31
M,v7,34
M,v9,36
M,v10,41
N,v2,32
M,v4,31
N,v3,29
N,v5,57
N,v4,33
N,v6,42
N,v8,45
N,v9,57
N,v7,38
N,v10,35
O,v1,41
O,v3,52
N,v1,30
O,v2,28
O,v4,10
O,v5,28
O,v6,
