group,variable,value
A,v1,0
A,v3,0
A,v2,0
A,v5,1
A,v4,0
A,v7,1
A,v6,0
A,v8,1
A,v10,3
B,v2,0
A,v9,1
B,v3,1
B,v5,1
B,v4,0
B,v1,0
B,v8,0
B,v9,0
B,v10,1
B,v6,0
C,v1,6
C,v4,0
B,v7,0
C,v5,0
C,v6,0
C,v2,9
C,v8,0
C,v9,0
C,v10,0
D,v1,1
D,v2,0
C,v7,3
D,v4,2
D,v3,1
D,v6,5
D,v5,1
C,v3,5
D,v7,2
D,v8,5
D,v10,5
E,v2,2
E,v3,2
E,v1,3
D,v9,6
E,v6,4
E,v7,2
E,v5,0
E,v8,2
E,v10,1
F,v1,2
E,v9,1
E,v4,1
F,v4,7
F,v5,4
F,v3,2
F,v7,11
F,v8,4
F,v6,3
F,v10,2
G,v1,5
G,v2,4
F,v9,6
G,v3,4
G,v5,0
G,v6,5
G,v4,0
G,v7,3
G,v9,0
G,v10,0
F,v2,0
H,v1,0
H,v3,1
H,v4,3
H,v2,1
H,v6,2
H,v5,3
H,v8,3
H,v7,3
H,v9,3
H,v10,0
I,v2,0
I,v3,0
I,v1,1
I,v4,0
G,v8,0
I,v6,0
I,v5,1
I,v8,1
I,v9,7
I,v10,2
J,v1,0
J,v2,0
I,v7,2
J,v4,3
J,v5,2
J,v7,0
J,v8,0
J,v3,0
J,v10,2
K,v1,0
J,v9,2
K,v3,1
K,v4,2
K,v5,0
J,v6,0
K,v7,0
K,v2,2
K,v6,1
K,v8,2
K,v10,3
L,v2,2
K,v9,1
L,v3,1
L,v4,0
L,v5,0
L,v6,4
L,v8,2
L,v1,0
L,v10,2
L,v9,2
L,v7,2
M,v1,0
M,v2,0
M,v3,4
M,v4,4
M,v7,2
M,v5,3
M,v9,0
M,v6,8
M,v10,1
M,v8,0
N,v3,1
N,v1,0
N,v4,0
N,v5,2
N,v7,2
N,v2,0
N,v8,0
N,v9,0
N,v6,0
O,v1,5
N,v10,0
O,v2,1
O,v4,0
O,v5,2
O,v7,5
O,v3,3
O,v9,1
O,v8,2
O,v10,0
P,v2,2
O,v6,0
P,v3,2
P,v1,0
P,v4,1
P,v5,1
P,v6,
