group,variable,value
A,v3,21
A,v4,17
A,v6,21
A,v7,25
A,v8,39
A,v10,23
A,v5,21
B,v1,61
A,v9,52
B,v3,26
B,v2,33
A,v2,13
B,v5,29
B,v7,46
B,v8,80
B,v9,23
B,v10,26
B,v6,18
C,v1,25
C,v2,39
C,v3,43
B,v4,25
C,v5,31
C,v7,35
C,v8,27
C,v4,24
C,v10,26
C,v9,20
D,v2,46
D,v3,32
D,v4,28
C,v6,26
D,v1,20
D,v5,33
D,v8,37
D,v9,58
D,v10,37
E,v1,25
E,v2,21
D,v6,84
E,v3,28
E,v5,20
E,v6,68
D,v7,35
E,v7,28
E,v8,24
F,v1,33
E,v10,38
F,v2,53
F,v3,23
F,v4,20
E,v4,55
F,v6,24
F,v5,34
F,v7,41
F,v9,26
F,v10,26
F,v8,34
G,v1,26
G,v2,24
G,v4,20
E,v9,29
G,v5,19
G,v7,26
G,v8,28
G,v3,29
G,v10,29
H,v1,29
H,v2,39
H,v3,36
G,v9,25
G,v6,29
H,v6,21
H,v4,40
H,v5,24
H,v9,31
H,v7,32
H,v10,26
I,v1,78
I,v2,33
I,v4,22
I,v5,28
I,v3,42
I,v7,27
I,v6,15
H,v8,30
I,v10,28
I,v9,20
I,v8,17
J,v1,19
J,v2,29
J,v4,22
J,v6,20
J,v5,26
J,v8,23
J,v7,39
J,v10,22
J,v3,26
J,v9,45
K,v1,23
K,v2,25
K,v3,16
K,v5,30
K,v4,25
K,v6,32
K,v8,25
K,v7,31
K,v9,27
K,v10,24
L,v1,
