group,variable,value
A,v1,3
A,v3,3
A,v5,2
A,v4,3
A,v2,5
A,v8,9
A,v9,4
A,v10,7
A,v7,7
B,v1,1
B,v3,2
B,v4,5
A,v6,4
B,v6,4
B,v8,0
B,v2,2
B,v5,6
B,v10,1
C,v1,2
B,v7,4
C,v3,1
C,v4,0
C,v5,1
B,v9,2
C,v2,5
C,v8,0
C,v9,1
C,v10,1
C,v7,1
D,v1,0
D,v3,0
D,v4,0
C,v6,0
D,v6,3
D,v7,3
D,v8,1
D,v2,0
D,v10,1
D,v9,2
D,v5,1
E,v1,0
E,v4,1
E,v2,2
E,v6,2
E,v7,0
E,v3,4
E,v9,4
E,v10,1
E,v5,0
F,v1,5
F,v3,2
F,v4,2
E,v8,0
F,v2,0
F,v7,5
F,v5,0
F,v9,5
F,v10,2
F,v8,4
G,v2,5
G,v3,1
F,v6,4
G,v5,3
G,v6,0
G,v1,8
G,v4,0
G,v9,2
G,v10,3
G,v7,0
G,v8,3
H,v4,3
H,v2,2
H,v5,2
H,v6,2
H,v1,0
H,v9,1
H,v8,3
H,v10,2
H,v7,2
I,v3,1
I,v2,3
H,v3,2
I,v1,2
I,v5,4
I,v4,0
I,v6,0
I,v7,2
I,v10,2
I,v8,6
J,v1,1
J,v3,3
J,v2,3
J,v4,3
I,v9,5
J,v7,5
J,v5,3
J,v8,6
J,v9,4
K,v1,1
J,v10,3
K,v3,1
K,v4,0
K,v2,1
K,v6,12
J,v6,0
K,v7,5
K,v8,1
K,v9,3
K,v10,0
L,v1,5
K,v5,7
L,v3,2
L,v2,4
L,v4,5
L,v6,3
L,v5,3
L,v7,3
L,v8,3
L,v10,0
M,v2,2
M,v1,1
L,v9,1
M,v4,3
M,v6,3
M,v5,2
M,v7,2
M,v3,5
M,v9,2
M,v10,0
N,v1,3
N,v3,1
M,v8,5
N,v4,1
N,v7,0
N,v5,1
N,v9,1
N,v2,1
N,v10,1
N,v6,0
N,v8,1
O,v2,1
O,v3,1
O,v4,0
O,v6,0
O,v1,5
O,v7,1
O,v8,1
O,v5,5
O,v9,0
O,v10,
