group,variable,value
A,v1,2
A,v2,6
A,v5,6
A,v3,0
A,v7,0
A,v8,1
A,v10,3
A,v9,2
B,v1,0
B,v2,0
A,v6,0
A,v4,0
B,v5,0
B,v4,0
B,v7,1
B,v9,2
B,v8,0
B,v10,0
B,v3,0
C,v3,1
C,v2,0
B,v6,0
C,v1,1
C,v7,1
C,v6,0
C,v8,1
C,v10,2
D,v1,2
C,v9,2
C,v5,0
C,v4,1
D,v3,1
D,v8,1
D,v7,6
D,v5,2
D,v2,1
D,v4,0
D,v10,1
D,v6,2
D,v9,1
E,v2,0
E,v4,3
E,v3,0
E,v1,0
E,v6,0
E,v7,0
E,v9,0
E,v10,3
F,v1,5
F,v2,2
E,v8,1
F,v3,0
F,v5,4
F,v6,1
F,v4,3
F,v7,5
E,v5,2
G,v2,0
F,v10,1
G,v1,0
G,v3,0
G,v4,1
F,v9,1
G,v5,1
G,v7,0
G,v8,0
F,v8,4
G,v10,1
H,v3,2
G,v9,0
H,v1,2
G,v6,1
H,v5,2
H,v7,0
H,v2,1
H,v9,1
H,v6,0
H,v10,0
I,v1,0
I,v3,1
H,v8,5
I,v2,1
H,v4,2
I,v5,2
I,v4,1
I,v8,3
I,v9,0
I,v7,2
I,v10,0
J,v1,2
J,v4,0
J,v2,1
J,v3,1
I,v6,1
J,v5,1
J,v7,2
J,v8,1
J,v10,1
J,v9,0
J,v6,4
K,v2,2
K,v4,2
K,v3,0
K,v1,0
K,v5,1
K,v7,6
K,v8,4
K,v10,5
K,v6,4
L,v2,8
L,v1,5
K,v9,6
L,v4,3
L,v6,11
L,v7,3
L,v3,9
L,v9,7
L,v8,3
L,v10,2
M,v2,5
L,v5,2
M,v3,6
M,v4,0
M,v6,2
M,v1,1
M,v8,3
M,v9,7
M,v7,2
M,v5,1
M,v10,3
N,v1,
