group,variable,value
A,v1,3
A,v2,2
A,v3,6
A,v5,2
A,v4,3
A,v6,2
A,v7,0
A,v10,0
A,v8,2
B,v2,2
A,v9,1
B,v5,0
B,v4,1
B,v3,0
B,v6,1
B,v7,1
B,v10,0
B,v8,2
C,v1,2
B,v1,0
C,v2,3
B,v9,1
C,v5,1
C,v3,2
C,v6,1
C,v4,1
C,v8,2
C,v10,1
C,v9,1
D,v1,2
C,v7,2
D,v3,0
D,v4,3
D,v6,2
D,v8,3
D,v2,0
D,v5,1
D,v10,0
E,v2,5
E,v1,4
E,v3,2
E,v4,9
E,v5,6
D,v9,2
E,v7,0
E,v6,1
D,v7,2
E,v10,0
F,v1,0
E,v8,1
E,v9,1
F,v4,0
F,v5,0
F,v3,0
F,v6,1
F,v2,0
F,v8,3
F,v10,0
G,v1,0
F,v9,2
G,v3,0
G,v2,0
G,v5,1
G,v4,0
G,v6,1
F,v7,5
G,v9,0
G,v10,2
H,v1,1
G,v7,1
G,v8,0
H,v3,0
H,v2,3
H,v6,0
H,v4,0
H,v8,1
H,v7,2
H,v10,2
H,v5,0
I,v1,2
I,v2,0
H,v9,1
I,v3,2
I,v5,3
I,v4,0
I,v8,0
I,v7,1
I,v10,5
I,v6,1
I,v9,5
J,v2,5
J,v3,2
J,v5,3
J,v4,4
J,v7,1
J,v6,2
J,v8,0
J,v9,2
J,v10,1
K,v2,1
J,v1,6
K,v1,2
K,v5,0
K,v3,0
K,v4,1
K,v6,1
K,v7,0
K,v8,1
K,v9,
