group,variable,value
A,v2,5
A,v5,1
A,v3,2
A,v4,1
A,v8,0
A,v9,1
A,v10,0
B,v1,1
A,v6,1
B,v3,0
B,v4,5
B,v6,1
B,v2,6
B,v5,8
A,v7,0
B,v9,1
B,v10,7
C,v1,2
B,v7,4
C,v4,1
C,v2,0
C,v3,4
B,v8,8
C,v7,3
C,v8,0
C,v6,3
C,v10,7
C,v5,0
D,v2,3
D,v1,4
C,v9,2
D,v3,2
D,v6,0
D,v7,1
D,v5,0
D,v4,2
D,v10,0
D,v8,0
E,v1,3
E,v2,4
E,v4,0
E,v3,1
E,v5,2
D,v9,1
E,v7,1
E,v9,1
E,v10,1
E,v6,0
F,v1,5
E,v8,0
F,v3,2
F,v4,1
F,v5,2
F,v8,2
F,v6,2
F,v2,1
F,v10,2
G,v1,0
F,v9,0
G,v2,2
G,v4,0
G,v5,2
G,v3,1
G,v8,1
F,v7,2
G,v9,2
G,v10,1
G,v7,5
G,v6,5
H,v3,0
H,v4,1
H,v5,5
H,v7,1
H,v2,2
H,v6,0
H,v9,0
H,v10,2
H,v8,0
I,v2,2
H,v1,1
I,v1,0
I,v5,4
I,v4,2
I,v3,4
I,v6,3
I,v7,1
I,v8,
