group,variable,value
A,v1,55
A,v3,30
A,v2,21
A,v5,22
A,v7,26
A,v4,28
A,v8,22
A,v10,34
A,v9,27
B,v1,54
B,v3,31
B,v4,71
B,v2,36
A,v6,22
B,v6,27
B,v8,29
B,v9,19
B,v7,38
B,v10,21
C,v2,37
B,v5,16
C,v3,40
C,v5,23
C,v6,19
C,v1,21
C,v4,42
C,v7,28
C,v9,29
C,v10,36
D,v2,45
C,v8,28
D,v1,36
D,v3,49
D,v6,26
D,v4,27
D,v7,34
D,v9,130
D,v10,21
D,v5,28
D,v8,28
E,v4,36
E,v3,34
E,v1,23
E,v2,40
E,v7,22
E,v5,61
E,v8,34
E,v10,18
E,v9,34
F,v2,30
F,v1,54
F,v3,36
E,v6,24
F,v4,25
F,v7,28
F,v8,24
F,v9,147
F,v10,44
F,v5,21
G,v1,40
G,v3,19
G,v4,72
G,v2,24
G,v5,33
G,v6,21
F,v6,31
G,v7,21
G,v8,39
G,v10,23
H,v1,27
G,v9,40
H,v4,19
H,v6,20
H,v2,25
H,v7,24
H,v8,42
H,v5,39
H,v10,26
I,v2,16
H,v3,28
I,v3,22
H,v9,55
I,v1,30
I,v6,20
I,v5,50
I,v4,49
I,v7,34
I,v10,33
I,v8,29
I,v9,31
J,v2,29
J,v1,25
J,v5,28
J,v4,27
J,v3,31
J,v8,26
J,v6,45
J,v9,36
J,v10,32
K,v2,37
K,v3,37
K,v1,31
J,v7,27
K,v6,23
K,v5,28
K,v7,37
K,v9,30
K,v8,23
L,v1,26
K,v10,18
K,v4,53
L,v3,42
L,v4,32
L,v5,28
L,v2,45
L,v7,27
L,v8,39
L,v10,25
M,v1,26
L,v9,20
M,v3,28
M,v4,47
M,v2,20
M,v5,22
M,v7,30
M,v6,36
M,v8,22
L,v6,49
M,v10,16
N,v2,24
M,v9,26
N,v4,25
N,v3,31
N,v6,29
N,v1,29
N,v7,27
N,v8,27
N,v9,37
N,v10,23
N,v5,24
O,v2,25
O,v1,27
O,v3,36
O,v4,29
O,v6,62
O,v5,35
O,v7,47
O,v8,44
O,v10,25
P,v1,54
O,v9,32
P,v3,18
P,v2,53
P,v5,17
P,v6,
P,v4,21
