group,variable,value
A,v2,26
A,v3,29
A,v4,30
A,v6,18
A,v7,25
A,v8,26
A,v9,39
B,v1,78
A,v10,36
B,v2,42
A,v5,24
B,v4,38
B,v5,38
B,v6,25
B,v7,30
B,v3,36
B,v9,36
C,v1,44
B,v10,29
A,v1,30
B,v8,23
C,v2,36
C,v5,37
C,v4,29
C,v7,33
C,v6,26
C,v8,32
C,v10,51
D,v2,29
D,v1,51
C,v3,21
D,v5,36
D,v3,34
D,v6,39
D,v4,26
C,v9,26
D,v8,20
D,v10,24
E,v1,25
E,v2,45
D,v7,39
E,v4,28
E,v5,36
E,v6,47
D,v9,34
E,v7,52
E,v10,49
E,v9,25
F,v1,73
F,v3,40
F,v2,26
E,v3,25
F,v4,44
E,v8,33
F,v6,21
F,v7,24
F,v9,28
F,v10,68
F,v5,35
G,v1,22
G,v3,22
F,v8,22
G,v4,28
G,v2,25
G,v5,36
G,v8,74
G,v9,32
G,v10,22
G,v6,41
G,v7,66
H,v4,23
H,v2,34
H,v1,29
H,v6,33
H,v5,21
H,v3,20
H,v8,56
H,v7,31
H,v10,24
H,v9,39
I,v2,22
I,v4,64
I,v3,25
I,v1,26
I,v8,47
I,v5,28
I,v6,27
I,v10,32
I,v9,14
I,v7,37
J,v1,23
J,v2,24
J,v3,24
J,v5,20
J,v6,27
J,v8,27
J,v7,22
J,v10,27
J,v9,22
K,v2,22
J,v4,23
K,v4,18
K,v1,27
K,v3,24
K,v6,34
K,v8,27
K,v9,14
K,v7,29
K,v10,38
K,v5,22
L,v2,30
L,v1,30
L,v5,24
L,v6,33
L,v3,32
L,v7,26
L,v4,39
L,v10,18
L,v9,35
L,v8,36
M,v2,36
M,v1,35
M,v3,29
M,v5,48
M,v4,28
M,v7,44
M,v6,31
M,v10,22
M,v8,27
M,v9,73
N,v2,18
N,v1,28
N,v5,25
N,v4,24
N,v3,28
N,v6,26
N,v7,
