group,variable,value
A,v2,0
A,v3,0
A,v6,1
A,v4,0
A,v7,0
A,v8,0
A,v10,0
B,v2,8
B,v1,7
A,v5,0
A,v9,2
B,v6,2
B,v4,0
B,v5,1
B,v8,0
B,v9,2
B,v10,4
C,v1,2
C,v3,4
C,v2,11
B,v3,0
C,v4,6
C,v6,2
C,v5,1
C,v7,1
C,v8,0
C,v10,4
C,v9,2
D,v1,0
D,v3,4
D,v4,6
B,v7,1
D,v2,1
D,v7,1
D,v8,2
D,v5,2
D,v10,0
E,v1,4
E,v2,7
D,v6,4
E,v4,3
E,v5,3
E,v3,6
D,v9,3
E,v6,9
E,v9,10
E,v7,2
E,v10,4
E,v8,6
F,v3,0
F,v4,1
F,v2,1
F,v6,0
F,v7,4
F,v8,2
F,v1,0
F,v10,1
G,v1,1
G,v2,0
F,v9,0
F,v5,1
G,v5,0
G,v4,0
G,v3,0
G,v8,0
G,v7,1
G,v10,0
H,v1,1
H,v2,1
G,v9,0
H,v4,2
H,v5,0
H,v3,4
H,v6,1
H,v8,0
H,v9,0
H,v10,4
H,v7,0
I,v2,2
I,v1,2
G,v6,0
I,v3,2
I,v4,0
I,v7,3
I,v5,1
I,v9,3
I,v6,0
I,v8,0
I,v10,0
J,v1,
