group,variable,value
A,v3,41
A,v4,40
A,v6,23
A,v5,21
A,v7,28
A,v8,23
A,v10,24
B,v2,26
A,v9,28
B,v1,30
B,v4,46
B,v5,32
B,v6,15
B,v7,27
B,v9,41
B,v10,29
B,v8,37
C,v1,36
C,v4,34
B,v3,31
C,v5,32
C,v3,22
C,v6,25
C,v2,27
C,v8,28
C,v10,26
C,v7,21
D,v1,33
D,v3,33
D,v4,25
C,v9,28
D,v2,30
D,v7,36
D,v8,40
D,v6,36
D,v10,21
E,v1,30
E,v2,32
E,v3,33
E,v4,54
D,v5,39
E,v5,32
E,v7,24
E,v8,27
E,v9,26
E,v10,34
F,v1,52
E,v6,26
F,v2,22
F,v3,35
D,v9,28
F,v6,33
F,v7,30
F,v4,32
F,v5,42
F,v10,23
G,v1,22
G,v2,17
F,v8,24
F,v9,26
G,v5,32
G,v4,22
G,v3,48
G,v8,53
G,v9,41
G,v10,62
G,v6,60
H,v2,35
G,v7,57
H,v3,24
H,v5,54
H,v4,37
H,v7,22
H,v8,25
H,v9,42
H,v10,38
I,v1,32
I,v2,54
I,v3,38
H,v1,43
I,v6,31
H,v6,31
I,v5,76
I,v4,40
I,v8,26
I,v10,76
I,v7,26
I,v9,70
J,v1,36
J,v3,27
J,v2,42
J,v5,18
J,v7,23
J,v8,22
J,v6,54
J,v10,35
J,v4,21
K,v1,29
K,v4,22
K,v2,37
K,v5,32
K,v3,26
K,v6,22
K,v8,37
K,v7,37
K,v9,50
K,v10,64
J,v9,25
L,v2,27
L,v1,27
L,v4,51
L,v6,26
L,v7,44
L,v8,22
L,v3,33
L,v10,30
L,v5,31
L,v9,30
M,v3,19
M,v4,32
M,v1,80
M,v5,38
M,v6,74
M,v2,36
M,v7,27
M,v8,24
M,v9,29
M,v10,
