group,variable,value
A,v1,4
A,v2,5
A,v3,2
A,v6,0
A,v4,0
A,v5,1
A,v7,2
A,v10,1
B,v1,1
A,v8,1
B,v2,2
B,v3,2
B,v5,0
B,v4,3
B,v7,0
B,v8,1
B,v9,1
B,v10,1
A,v9,0
C,v3,2
C,v1,1
C,v4,0
C,v2,2
C,v5,0
C,v6,1
B,v6,0
C,v9,1
C,v10,0
C,v8,1
D,v1,2
D,v3,2
C,v7,1
D,v2,0
D,v4,2
D,v7,1
D,v8,3
D,v6,0
D,v10,1
E,v1,2
D,v5,0
E,v3,6
E,v2,3
D,v9,1
E,v4,4
E,v5,2
E,v7,7
E,v9,0
E,v10,1
F,v1,3
E,v6,2
F,v2,3
F,v4,2
F,v5,4
F,v7,2
E,v8,0
F,v8,0
F,v3,6
F,v10,2
G,v1,1
F,v9,2
G,v3,1
G,v4,3
G,v2,2
F,v6,2
G,v7,5
G,v8,4
G,v5,2
G,v10,2
G,v6,1
H,v2,0
H,v3,0
H,v4,1
G,v9,2
H,v1,1
H,v7,2
H,v8,1
H,v6,1
H,v10,1
I,v1,0
I,v2,1
H,v5,0
H,v9,0
I,v3,0
I,v4,3
I,v5,4
I,v6,3
I,v9,0
I,v7,1
I,v10,0
I,v8,2
J,v3,0
J,v1,0
J,v4,1
J,v6,0
J,v2,0
J,v7,1
J,v5,2
J,v8,1
J,v9,0
J,v10,
