group,variable,value
A,v1,0
A,v2,1
A,v3,0
A,v4,2
A,v5,0
A,v6,6
A,v7,5
A,v8,0
A,v9,3
A,v10,4
B,v1,3
B,v2,7
B,v3,6
B,v4,4
B,v5,4
B,v6,4
B,v9,11
B,v10,4
B,v8,2
C,v1,9
C,v3,3
C,v4,12
C,v2,3
B,v7,0
C,v5,9
C,v8,3
C,v6,3
C,v10,0
D,v1,0
C,v7,1
C,v9,3
D,v3,1
D,v4,2
D,v5,0
D,v7,1
D,v6,0
D,v2,2
D,v10,0
E,v1,0
E,v2,1
D,v8,1
D,v9,0
E,v5,5
E,v4,1
E,v7,3
E,v8,4
E,v9,6
E,v10,2
F,v1,1
E,v6,4
F,v2,0
F,v4,3
F,v5,0
F,v7,0
F,v3,3
E,v3,2
F,v8,1
F,v10,0
F,v6,1
G,v2,3
G,v3,3
G,v1,0
G,v4,3
G,v5,5
G,v7,1
G,v9,8
G,v6,3
G,v10,5
F,v9,1
H,v3,1
H,v2,0
H,v4,0
H,v5,0
H,v1,2
H,v6,0
H,v8,5
H,v9,0
H,v10,0
H,v7,4
I,v3,0
I,v2,0
G,v8,0
I,v1,0
I,v5,1
I,v4,2
I,v7,0
I,v8,2
I,v6,1
I,v10,0
J,v1,0
J,v2,1
I,v9,0
J,v3,0
J,v5,0
J,v6,0
J,v7,0
J,v8,2
J,v9,1
K,v1,1
J,v10,1
K,v2,1
J,v4,1
K,v4,1
K,v3,5
K,v5,
