group,variable,value
A,v3,27
A,v5,50
A,v6,48
A,v4,47
A,v8,37
A,v7,24
A,v10,22
B,v1,33
B,v2,43
B,v3,36
A,v9,34
B,v5,32
B,v4,31
B,v6,19
A,v2,39
B,v10,39
B,v9,54
B,v8,73
C,v2,19
C,v4,32
C,v3,39
C,v1,33
B,v7,36
C,v7,40
C,v5,33
C,v9,26
C,v10,36
C,v8,56
D,v2,30
D,v4,46
D,v3,23
C,v6,51
D,v1,27
D,v8,45
D,v7,27
D,v6,37
D,v10,40
D,v9,65
E,v2,41
E,v3,33
E,v1,24
E,v4,32
E,v6,49
E,v7,34
E,v8,33
D,v5,25
E,v10,30
E,v9,44
F,v3,143
F,v2,22
E,v5,31
F,v1,72
F,v6,29
F,v4,29
F,v8,64
F,v7,46
F,v10,24
G,v1,33
G,v2,27
F,v5,33
G,v4,38
G,v5,26
G,v3,27
G,v6,22
G,v8,40
F,v9,28
G,v10,22
H,v1,30
H,v2,32
H,v3,12
G,v9,31
H,v6,39
H,v4,41
H,v5,46
H,v7,54
H,v9,24
H,v10,41
G,v7,18
I,v2,27
I,v1,26
I,v4,165
I,v5,23
I,v3,26
I,v7,36
I,v8,23
I,v9,34
I,v10,42
I,v6,29
H,v8,26
J,v2,53
J,v1,34
J,v5,30
J,v4,28
J,v3,26
J,v8,32
J,v6,16
K,v1,52
J,v7,50
J,v10,47
K,v3,31
J,v9,39
K,v5,21
K,v4,30
K,v6,29
K,v2,47
K,v8,28
K,v9,30
K,v10,74
K,v7,26
L,v1,28
L,v2,
