group,variable,value
A,v1,32
A,v2,24
A,v3,29
A,v5,31
A,v7,37
A,v8,72
A,v4,76
A,v10,76
B,v1,24
B,v2,42
B,v3,153
B,v4,64
B,v5,31
B,v6,36
A,v6,42
B,v8,72
B,v9,50
B,v10,27
B,v7,26
C,v2,44
C,v3,27
C,v1,80
C,v4,51
C,v6,33
A,v9,40
C,v8,27
C,v7,48
C,v10,38
D,v1,33
C,v5,25
C,v9,28
D,v4,18
D,v5,75
D,v2,26
D,v3,36
D,v8,45
D,v9,56
D,v10,25
D,v7,36
E,v2,52
E,v3,14
E,v1,29
D,v6,33
E,v4,27
E,v5,27
E,v8,50
E,v9,68
E,v10,24
E,v7,36
E,v6,50
F,v1,27
F,v2,76
F,v5,24
F,v6,47
F,v7,22
F,v3,46
F,v4,32
F,v10,20
G,v1,36
G,v2,58
F,v9,38
F,v8,17
G,v5,23
G,v6,39
G,v3,48
G,v7,36
G,v8,24
G,v10,48
G,v4,19
G,v9,32
H,v1,31
H,v3,42
H,v5,31
H,v6,34
H,v4,34
H,v2,31
H,v9,22
H,v10,34
I,v1,32
I,v2,26
H,v7,78
I,v3,29
I,v5,32
I,v6,42
I,v7,29
H,v8,39
I,v4,25
I,v8,37
I,v9,22
I,v10,27
J,v1,38
J,v4,82
J,v3,26
J,v5,26
J,v6,28
J,v7,35
J,v9,38
J,v8,51
K,v1,23
J,v10,23
K,v2,40
K,v4,24
K,v3,21
K,v5,33
J,v2,28
K,v7,33
K,v10,34
K,v6,26
K,v8,24
L,v2,18
K,v9,41
L,v3,18
L,v5,29
L,v1,23
L,v4,23
L,v6,19
L,v8,
L,v7,85
