group,variable,value
A,v1,1
A,v3,1
A,v4,0
A,v2,1
A,v7,1
A,v6,2
A,v9,0
A,v10,0
A,v5,1
A,v8,0
B,v3,0
B,v2,1
B,v5,1
B,v4,0
B,v6,0
B,v1,1
B,v7,0
B,v10,0
C,v1,0
B,v8,0
C,v2,0
C,v3,2
C,v5,3
C,v4,0
C,v6,0
C,v7,0
C,v9,1
C,v10,4
C,v8,3
B,v9,0
D,v3,0
D,v4,0
D,v5,0
D,v1,0
D,v6,2
D,v2,0
D,v10,0
D,v7,1
D,v8,3
E,v1,0
E,v3,0
D,v9,1
E,v2,0
E,v6,0
E,v7,0
E,v4,1
E,v5,0
E,v8,2
E,v10,0
F,v1,1
F,v2,6
F,v3,1
F,v4,1
E,v9,3
F,v7,2
F,v8,3
F,v5,3
F,v9,7
F,v10,7
G,v1,7
G,v3,2
G,v4,10
G,v2,2
G,v5,2
F,v6,6
G,v8,8
G,v10,5
G,v9,6
H,v1,8
H,v2,5
H,v4,11
G,v7,7
H,v5,14
H,v7,3
H,v3,7
G,v6,6
H,v6,7
H,v10,4
I,v1,7
H,v9,6
I,v2,2
I,v3,1
H,v8,4
I,v5,7
I,v4,4
I,v6,2
I,v7,1
I,v8,1
I,v9,
