group,variable,value
A,v1,0
A,v3,5
A,v4,2
A,v2,0
A,v6,0
A,v5,0
A,v9,0
A,v10,1
B,v1,0
B,v2,0
B,v3,2
A,v8,2
B,v5,4
B,v6,1
A,v7,2
B,v8,3
B,v9,0
B,v10,1
B,v7,3
B,v4,0
C,v1,5
C,v4,3
C,v2,7
C,v3,6
C,v7,2
C,v5,1
C,v6,1
C,v10,0
D,v1,1
C,v8,0
C,v9,1
D,v4,0
D,v3,0
D,v6,0
D,v8,2
D,v2,3
D,v10,2
D,v9,1
E,v1,3
D,v7,1
E,v2,0
D,v5,1
E,v4,2
E,v6,1
E,v3,2
E,v7,1
E,v9,0
F,v1,1
E,v10,1
E,v5,0
F,v3,1
F,v2,1
F,v5,0
F,v6,1
F,v7,0
F,v8,1
F,v9,2
F,v10,0
F,v4,0
E,v8,0
G,v1,2
G,v3,2
G,v5,0
G,v4,0
G,v2,1
G,v8,0
G,v7,1
G,v10,0
G,v9,0
H,v2,0
H,v3,1
H,v1,0
H,v4,0
H,v7,0
H,v5,0
G,v6,1
H,v6,0
H,v10,4
I,v2,1
H,v9,2
I,v3,1
H,v8,0
I,v1,1
I,v6,1
I,v4,1
I,v8,0
I,v5,0
I,v10,1
J,v1,1
I,v7,1
J,v2,1
I,v9,0
J,v3,2
J,v5,0
J,v7,1
J,v6,2
J,v10,5
J,v8,4
J,v9,5
J,v4,3
K,v3,1
K,v2,2
K,v5,7
K,v1,7
K,v6,8
K,v4,4
K,v7,3
K,v9,11
K,v10,9
L,v2,9
K,v8,4
L,v4,0
L,v1,5
L,v6,4
L,v3,3
L,v5,2
L,v8,0
L,v10,4
L,v9,4
L,v7,3
M,v2,0
M,v3,2
M,v6,1
M,v4,0
M,v5,0
M,v1,4
M,v8,3
M,v10,3
M,v9,4
N,v2,1
N,v1,1
N,v4,3
M,v7,0
N,v5,1
N,v3,2
N,v7,1
N,v9,2
N,v8,0
N,v6,0
N,v10,0
O,v1,1
O,v2,
