group,variable,value
A,v1,1
A,v2,3
A,v3,4
A,v4,2
A,v5,5
A,v8,0
A,v9,8
A,v10,3
B,v1,2
B,v2,7
B,v3,3
B,v4,0
A,v6,3
B,v5,1
B,v7,2
B,v9,2
A,v7,0
B,v10,1
C,v1,0
C,v2,0
B,v8,0
C,v3,3
C,v5,0
C,v6,2
C,v7,11
C,v8,0
C,v4,0
B,v6,1
C,v10,0
C,v9,0
D,v3,0
D,v5,2
D,v2,1
D,v4,2
D,v1,0
D,v8,0
D,v10,4
D,v7,0
D,v9,6
E,v2,5
E,v3,10
E,v1,7
E,v4,3
E,v5,0
E,v6,3
D,v6,0
E,v9,6
E,v10,6
E,v8,0
F,v2,6
E,v7,3
F,v4,7
F,v1,8
F,v6,5
F,v7,8
F,v5,2
F,v9,3
F,v10,2
G,v1,0
G,v2,2
F,v8,2
G,v4,5
G,v3,2
G,v5,7
F,v3,6
G,v8,1
G,v9,0
G,v10,1
G,v6,1
H,v2,4
H,v3,5
G,v7,2
H,v5,4
H,v4,1
H,v7,1
H,v8,2
H,v6,0
H,v10,2
I,v1,0
I,v2,1
H,v9,1
H,v1,1
I,v4,1
I,v6,5
I,v3,0
I,v8,3
I,v5,0
I,v10,2
J,v1,1
I,v9,1
J,v2,0
J,v4,1
I,v7,1
J,v6,4
J,v3,1
J,v8,1
J,v5,2
J,v10,2
J,v7,1
K,v1,4
K,v2,7
J,v9,3
K,v6,1
K,v4,1
K,v5,0
K,v7,1
K,v3,2
K,v8,0
K,v10,2
K,v9,0
L,v5,3
L,v1,2
L,v3,3
L,v4,10
L,v7,6
L,v6,6
L,v8,9
L,v10,5
M,v1,8
M,v2,3
L,v2,2
M,v4,4
L,v9,5
M,v6,
M,v5,9
M,v3,5
