group,variable,value
A,v2,0
A,v5,1
A,v4,1
A,v3,1
A,v8,1
A,v6,3
A,v9,4
A,v10,0
A,v7,0
B,v1,2
B,v2,5
B,v4,1
B,v6,2
B,v7,1
B,v8,1
B,v5,2
B,v10,3
C,v1,2
C,v2,5
C,v3,4
B,v9,5
C,v5,5
C,v6,7
C,v4,3
B,v3,3
C,v9,3
C,v7,3
C,v10,6
D,v1,10
D,v3,4
D,v2,6
C,v8,1
D,v6,3
D,v7,0
D,v8,5
D,v10,0
D,v4,2
D,v9,5
E,v1,0
E,v2,0
E,v4,1
D,v5,3
E,v3,0
E,v7,2
E,v8,2
E,v6,4
E,v10,3
E,v5,0
F,v1,1
F,v2,2
F,v4,2
F,v3,3
F,v6,0
F,v5,1
F,v8,3
F,v9,1
F,v10,1
E,v9,2
G,v2,3
G,v1,0
G,v3,0
G,v5,1
G,v6,1
G,v7,1
G,v4,0
G,v8,2
G,v10,0
G,v9,0
H,v1,0
H,v3,0
H,v2,0
H,v5,0
H,v6,0
H,v7,0
H,v4,1
F,v7,1
H,v10,1
H,v8,0
I,v2,2
I,v3,4
H,v9,0
I,v4,0
I,v5,1
I,v6,0
I,v1,1
I,v9,0
I,v7,1
I,v8,1
I,v10,1
J,v4,0
J,v1,0
J,v5,0
J,v2,3
J,v6,0
J,v8,1
J,v7,0
J,v3,0
J,v10,1
J,v9,1
K,v1,0
K,v2,8
K,v5,0
K,v3,5
K,v7,2
K,v6,4
K,v8,0
K,v4,6
K,v10,1
K,v9,1
L,v1,2
L,v4,2
L,v2,0
L,v5,2
L,v6,1
L,v3,1
L,v9,1
L,v8,1
L,v7,3
M,v1,
L,v10,4
