group,variable,value
A,v2,0
A,v1,2
A,v3,3
A,v5,5
A,v6,3
A,v8,2
A,v7,3
A,v10,0
A,v9,1
A,v4,5
B,v3,1
B,v2,3
B,v1,8
B,v6,0
B,v7,0
B,v5,1
B,v4,0
B,v10,2
B,v8,0
C,v1,1
C,v3,1
C,v4,1
C,v2,3
B,v9,2
C,v6,3
C,v7,0
C,v9,0
C,v10,2
D,v1,0
C,v8,0
C,v5,2
D,v5,1
D,v3,0
D,v6,5
D,v2,1
D,v7,0
D,v8,0
D,v10,3
D,v4,0
E,v1,1
E,v2,2
D,v9,3
E,v5,0
E,v7,1
E,v3,1
E,v6,0
F,v1,1
E,v9,4
E,v10,2
E,v8,1
F,v4,1
E,v4,3
F,v2,2
F,v6,0
F,v7,0
F,v5,0
F,v9,4
F,v10,4
G,v1,5
F,v8,1
F,v3,1
G,v3,3
G,v2,2
G,v4,7
G,v7,4
G,v6,1
G,v9,1
G,v8,3
G,v10,2
G,v5,2
H,v2,2
H,v3,6
H,v4,5
H,v7,2
H,v6,3
H,v1,2
H,v8,0
H,v10,4
I,v2,0
H,v9,0
H,v5,4
I,v3,1
I,v1,1
I,v5,1
I,v4,1
I,v8,1
I,v9,0
I,v10,1
J,v1,0
I,v7,4
J,v3,4
I,v6,5
J,v5,1
J,v4,2
J,v7,4
J,v2,2
J,v9,5
J,v6,0
K,v1,0
J,v10,1
K,v3,0
J,v8,0
K,v2,1
K,v5,3
K,v6,4
K,v7,1
K,v9,2
K,v8,2
L,v1,1
K,v10,0
K,v4,1
L,v4,0
L,v3,0
L,v2,1
L,v5,1
L,v8,
L,v6,1
L,v7,0
