group,variable,value
A,v1,0
A,v3,3
A,v2,0
A,v4,1
A,v5,1
A,v8,4
A,v9,0
A,v10,0
A,v6,3
A,v7,6
B,v3,3
B,v5,3
B,v4,5
B,v2,1
B,v7,1
B,v9,10
B,v8,4
B,v10,2
B,v1,2
B,v6,2
C,v3,3
C,v4,3
C,v5,2
C,v1,4
C,v2,2
C,v8,4
C,v9,3
C,v10,1
C,v7,0
D,v1,0
D,v3,8
D,v2,1
D,v4,0
D,v6,1
D,v7,0
C,v6,2
D,v10,0
D,v9,0
E,v2,3
D,v8,1
E,v1,5
E,v4,3
E,v5,2
D,v5,2
E,v3,1
E,v7,2
E,v9,1
E,v6,4
E,v10,1
F,v2,3
E,v8,1
F,v4,1
F,v5,2
F,v3,0
F,v1,0
F,v7,1
F,v6,0
F,v10,0
G,v1,2
F,v9,2
F,v8,1
G,v4,1
G,v5,6
G,v2,0
G,v7,0
G,v6,2
G,v10,1
G,v9,1
G,v8,0
H,v2,4
G,v3,2
H,v3,0
H,v1,3
H,v5,0
H,v7,0
H,v8,1
H,v9,5
H,v10,2
I,v2,4
H,v6,1
H,v4,0
I,v1,0
I,v3,0
I,v5,0
I,v4,0
I,v8,0
I,v10,0
I,v9,0
I,v6,0
I,v7,0
J,v3,0
J,v2,1
J,v4,0
J,v5,1
J,v7,0
J,v1,0
J,v6,1
K,v1,2
J,v10,1
J,v8,0
K,v3,0
J,v9,1
K,v4,1
K,v2,2
K,v7,1
K,v6,0
K,v9,1
K,v10,1
K,v5,0
L,v1,2
L,v2,0
L,v5,0
L,v4,0
L,v3,1
L,v7,1
K,v8,2
L,v9,1
L,v8,0
L,v10,0
M,v2,1
L,v6,0
M,v1,2
M,v5,0
M,v4,1
M,v7,1
M,v3,0
M,v6,0
M,v8,0
M,v9,0
M,v10,1
N,v1,0
N,v4,0
N,v3,1
N,v6,0
N,v7,0
N,v2,4
N,v5,2
N,v10,3
N,v8,1
N,v9,1
O,v3,0
O,v2,1
O,v6,3
O,v5,1
O,v4,0
O,v7,3
O,v1,3
O,v8,3
O,v9,0
O,v10,
