group,variable,value
A,v2,23
A,v5,46
A,v7,68
A,v6,40
A,v4,31
A,v8,40
A,v10,39
B,v1,22
A,v9,45
A,v3,38
B,v2,64
B,v4,69
B,v6,35
B,v5,24
B,v8,30
B,v9,48
B,v10,35
B,v3,44
C,v1,35
C,v2,41
C,v3,23
C,v5,22
C,v6,65
C,v4,32
B,v7,46
C,v9,29
C,v10,28
D,v1,18
C,v8,33
D,v2,33
D,v3,76
D,v4,54
D,v6,24
C,v7,41
D,v5,38
D,v9,26
D,v10,39
D,v8,21
E,v1,31
E,v3,22
E,v4,76
D,v7,7
E,v2,29
E,v7,21
E,v9,25
E,v10,36
E,v5,23
F,v1,37
F,v2,42
E,v8,34
F,v3,31
F,v5,56
F,v6,21
F,v4,51
E,v6,46
F,v9,23
G,v1,28
F,v10,33
F,v8,23
G,v2,33
F,v7,52
G,v4,32
G,v5,41
G,v6,27
G,v8,52
G,v10,27
G,v9,25
H,v1,42
G,v7,38
G,v3,42
H,v4,32
H,v6,26
H,v2,44
H,v3,40
H,v8,23
H,v5,30
H,v10,28
I,v1,54
I,v2,22
I,v3,33
I,v4,22
H,v9,26
I,v7,52
I,v6,25
H,v7,40
I,v8,24
I,v10,29
I,v5,20
I,v9,38
J,v2,31
J,v1,31
J,v5,46
J,v3,27
J,v6,37
J,v7,33
J,v8,36
J,v4,39
J,v10,79
J,v9,52
K,v2,
K,v1,31
