group,variable,value
A,v2,0
A,v4,1
A,v3,1
A,v6,5
A,v8,0
A,v9,1
A,v10,2
A,v7,6
B,v2,3
B,v1,5
A,v5,3
B,v5,6
B,v6,3
B,v3,2
B,v7,0
B,v9,5
B,v10,8
C,v1,3
C,v2,1
B,v8,0
B,v4,5
C,v3,0
C,v6,5
C,v8,7
C,v5,1
C,v9,4
C,v10,1
D,v1,1
D,v3,1
C,v7,8
C,v4,1
D,v2,1
D,v6,2
D,v8,0
D,v5,1
D,v9,0
D,v10,3
D,v4,2
E,v2,4
D,v7,1
E,v4,1
E,v5,2
E,v3,1
E,v6,0
E,v1,0
E,v9,2
E,v7,0
E,v10,2
F,v2,0
E,v8,0
F,v4,4
F,v1,0
F,v5,0
F,v7,1
F,v3,1
F,v10,1
F,v9,0
F,v8,1
F,v6,1
G,v3,1
G,v4,1
G,v2,1
G,v6,7
G,v7,1
G,v8,5
G,v10,3
G,v5,1
H,v1,1
H,v2,5
G,v9,2
H,v4,10
H,v5,1
H,v6,3
H,v3,7
G,v1,2
H,v9,0
H,v10,2
I,v1,2
H,v7,0
I,v3,5
I,v2,0
H,v8,0
I,v4,1
I,v6,1
I,v5,1
J,v1,2
I,v8,8
I,v10,0
I,v9,0
I,v7,2
J,v5,2
J,v3,3
J,v2,1
J,v6,1
J,v4,4
J,v7,1
J,v10,1
J,v8,1
K,v1,3
K,v2,1
K,v3,0
K,v4,0
K,v6,3
J,v9,1
K,v8,0
K,v7,1
K,v10,2
K,v9,2
L,v2,0
L,v1,0
K,v5,2
L,v4,0
L,v3,1
L,v5,
