group,variable,value
A,v1,78
A,v4,48
A,v3,28
A,v6,25
A,v7,67
A,v9,38
B,v1,32
A,v10,44
B,v2,23
B,v3,41
A,v5,28
B,v4,38
A,v8,26
B,v7,40
B,v5,29
B,v9,57
B,v10,22
B,v6,40
C,v1,38
C,v3,50
B,v8,33
C,v5,41
C,v6,26
C,v4,28
C,v7,31
C,v2,24
C,v10,37
D,v1,38
D,v2,33
C,v9,27
C,v8,22
D,v5,35
D,v3,42
D,v4,28
D,v6,23
D,v8,38
D,v10,41
D,v9,31
E,v3,26
E,v1,38
D,v7,32
E,v2,42
E,v4,27
E,v5,35
E,v6,50
E,v8,112
E,v10,35
E,v9,36
E,v7,29
F,v1,30
F,v4,50
F,v2,38
F,v3,20
F,v7,31
F,v9,43
F,v5,44
F,v10,28
F,v8,32
F,v6,33
G,v3,34
G,v4,72
G,v1,39
G,v6,38
G,v8,36
G,v2,54
G,v5,49
G,v10,36
G,v9,36
G,v7,35
H,v3,41
H,v4,22
H,v1,27
H,v7,32
H,v2,46
H,v5,20
H,v9,50
H,v10,31
H,v6,34
I,v1,35
I,v3,74
I,v4,36
I,v2,42
H,v8,21
I,v5,40
I,v8,41
I,v10,38
I,v7,26
I,v6,28
I,v9,24
J,v2,25
J,v1,34
J,v4,26
J,v5,35
J,v7,41
J,v3,37
J,v8,33
J,v10,35
J,v9,27
K,v1,34
K,v3,33
K,v2,39
K,v4,58
K,v5,31
J,v6,42
K,v8,30
K,v6,40
K,v10,51
K,v7,40
L,v1,29
K,v9,38
L,v3,30
L,v2,37
L,v5,116
L,v4,87
L,v8,45
L,v6,20
L,v10,34
L,v9,32
M,v1,35
M,v2,29
M,v3,27
L,v7,48
M,v6,29
M,v4,61
M,v5,25
M,v7,25
M,v8,32
M,v9,
