group,variable,value
A,v2,26
A,v4,35
A,v1,58
A,v5,30
A,v3,24
A,v6,22
A,v9,26
A,v10,34
B,v1,27
B,v2,28
A,v7,30
B,v4,23
A,v8,32
B,v3,25
B,v7,54
B,v8,18
B,v5,26
B,v10,79
C,v1,23
C,v2,39
B,v6,28
C,v4,25
C,v6,39
C,v3,22
C,v5,39
C,v8,27
C,v9,30
C,v10,29
D,v1,34
D,v2,45
C,v7,41
D,v3,29
D,v5,48
D,v6,16
D,v4,24
B,v9,74
D,v9,45
D,v10,17
E,v1,30
E,v2,21
E,v3,32
D,v8,21
D,v7,33
E,v4,54
E,v7,28
E,v8,34
E,v5,34
E,v6,38
E,v10,23
F,v2,28
F,v3,29
E,v9,48
F,v4,35
F,v6,22
F,v5,82
F,v1,17
F,v9,25
F,v10,41
G,v1,25
F,v7,54
G,v2,28
G,v4,24
G,v5,79
F,v8,46
G,v3,47
G,v8,30
G,v9,26
G,v10,19
G,v6,43
H,v1,39
H,v2,30
H,v4,44
H,v5,43
H,v3,36
H,v6,19
H,v9,33
H,v8,24
H,v7,34
H,v10,35
I,v2,22
I,v1,32
I,v3,32
I,v5,39
I,v6,56
I,v7,20
I,v4,33
I,v9,32
I,v8,21
G,v7,26
J,v1,31
I,v10,35
J,v5,36
J,v3,27
J,v4,22
J,v6,32
J,v2,62
J,v7,27
J,v10,33
J,v9,30
J,v8,31
K,v4,20
K,v1,38
K,v2,26
K,v3,30
K,v7,24
K,v6,40
K,v5,33
K,v10,28
K,v9,42
L,v2,34
L,v1,32
L,v4,29
L,v3,27
L,v5,35
K,v8,21
L,v8,19
L,v6,32
L,v10,38
L,v9,49
M,v2,38
L,v7,30
M,v1,18
M,v3,20
M,v5,34
M,v6,29
M,v4,49
M,v7,28
M,v8,38
M,v9,
