group,variable,value
A,v2,2
A,v4,1
A,v5,1
A,v7,6
A,v8,10
A,v10,0
A,v6,1
B,v2,0
B,v3,0
B,v4,0
B,v5,1
B,v6,8
B,v8,4
B,v1,1
A,v9,0
B,v10,3
C,v1,7
B,v7,3
B,v9,3
C,v4,4
C,v5,5
C,v3,2
C,v2,1
C,v6,2
C,v7,2
D,v1,1
D,v2,9
C,v10,1
C,v8,2
D,v5,1
D,v4,3
C,v9,1
D,v3,7
D,v9,1
D,v8,4
D,v10,8
D,v7,1
D,v6,0
E,v3,2
E,v5,3
E,v4,3
E,v6,2
E,v9,4
E,v7,0
E,v8,0
E,v10,1
E,v1,4
F,v1,1
F,v2,1
F,v3,0
E,v2,1
F,v4,3
F,v7,6
F,v8,1
F,v5,1
F,v10,1
F,v9,3
G,v2,2
G,v1,2
G,v5,9
G,v4,6
G,v6,3
G,v7,2
G,v3,6
H,v1,0
G,v10,1
G,v8,0
H,v2,0
H,v3,1
F,v6,2
H,v6,1
H,v5,1
H,v8,4
H,v9,0
H,v4,1
H,v10,0
H,v7,6
I,v1,1
I,v3,2
I,v4,1
I,v5,2
I,v2,5
G,v9,0
I,v7,1
I,v6,2
I,v8,1
I,v10,1
I,v9,1
J,v3,0
J,v2,2
J,v5,3
J,v1,1
J,v4,1
J,v7,0
J,v9,0
J,v10,1
K,v2,4
K,v1,1
J,v8,0
K,v3,1
J,v6,0
K,v6,2
K,v4,3
K,v5,1
K,v7,2
K,v8,2
K,v9,
