group,variable,value
A,v1,2
A,v4,0
A,v2,0
A,v5,0
A,v7,2
A,v8,2
A,v9,1
A,v10,0
A,v6,2
B,v2,6
B,v3,3
B,v4,6
A,v3,0
B,v1,0
B,v7,5
B,v8,3
B,v10,1
B,v9,4
C,v1,0
B,v5,4
B,v6,6
C,v4,2
C,v5,4
C,v3,5
C,v2,0
C,v8,1
C,v9,1
C,v10,0
C,v7,1
D,v2,3
C,v6,0
D,v1,2
D,v4,0
D,v6,1
D,v7,1
D,v9,2
D,v8,1
D,v10,1
E,v1,6
E,v2,3
D,v3,0
E,v4,4
E,v5,5
E,v3,3
E,v7,3
E,v8,2
D,v5,2
E,v10,3
F,v1,0
F,v2,0
E,v9,2
E,v6,1
F,v5,0
F,v6,0
F,v3,1
F,v7,0
F,v9,0
F,v10,0
G,v1,1
G,v2,3
G,v3,7
F,v4,0
G,v4,6
G,v6,6
G,v5,5
G,v7,4
G,v8,4
G,v10,3
H,v1,1
G,v9,5
H,v2,0
H,v3,0
H,v5,4
H,v6,4
H,v7,4
H,v4,1
H,v8,1
H,v9,0
H,v10,3
I,v2,0
I,v3,4
I,v1,1
I,v5,4
F,v8,1
I,v6,5
I,v4,0
I,v7,0
I,v10,3
J,v1,1
J,v2,0
J,v3,1
J,v4,3
J,v6,0
J,v5,1
I,v8,0
I,v9,0
J,v8,3
J,v9,0
J,v10,2
K,v2,0
J,v7,3
K,v3,0
K,v1,1
K,v5,6
K,v7,2
K,v6,6
K,v8,1
K,v9,4
K,v10,5
L,v2,3
L,v1,4
L,v4,3
L,v3,3
L,v6,4
L,v7,0
K,v4,3
L,v9,7
L,v5,3
L,v10,2
L,v8,5
M,v2,
M,v1,2
