group,variable,value
A,v1,2
A,v2,1
A,v3,1
A,v4,2
A,v5,7
A,v6,5
A,v7,6
A,v8,4
A,v9,1
A,v10,0
B,v1,2
B,v3,2
B,v4,1
B,v7,3
B,v2,2
B,v6,1
B,v9,2
B,v10,0
B,v8,0
B,v5,3
C,v1,0
C,v2,1
C,v5,0
C,v4,0
C,v7,2
C,v3,1
C,v6,1
C,v10,0
C,v8,0
D,v2,0
D,v1,0
D,v3,2
D,v6,0
C,v9,1
D,v7,2
D,v8,1
D,v10,0
D,v5,1
D,v4,1
E,v2,0
D,v9,1
E,v5,0
E,v3,1
E,v4,0
E,v6,0
E,v1,0
E,v9,0
E,v10,0
E,v8,0
E,v7,0
F,v3,2
F,v1,0
F,v5,1
F,v6,0
F,v7,1
F,v4,7
F,v2,1
F,v10,4
G,v1,5
F,v8,3
G,v3,3
G,v4,5
F,v9,2
G,v5,9
G,v6,4
G,v2,6
G,v8,1
G,v10,3
G,v9,4
H,v1,6
H,v2,2
H,v3,0
H,v4,1
G,v7,5
H,v6,6
H,v8,4
H,v5,0
H,v10,3
I,v1,0
H,v7,0
I,v2,3
I,v3,0
I,v4,1
H,v9,1
I,v5,1
I,v9,1
I,v6,1
I,v8,0
I,v10,0
J,v1,0
J,v2,2
I,v7,1
J,v3,2
J,v4,4
J,v6,1
J,v7,2
J,v8,10
J,v5,3
J,v10,3
J,v9,5
K,v1,1
K,v2,0
K,v3,
