group,variable,value
A,v1,0
A,v2,1
A,v3,0
A,v4,0
A,v5,1
A,v6,2
A,v9,1
A,v10,1
A,v7,0
B,v1,0
B,v3,0
B,v4,0
A,v8,0
B,v2,0
B,v7,1
B,v5,0
B,v9,0
B,v10,3
C,v1,1
C,v2,1
C,v3,1
C,v4,2
B,v6,1
C,v5,0
C,v6,1
C,v8,5
C,v9,3
C,v10,0
B,v8,1
D,v2,0
D,v3,1
C,v7,8
D,v1,3
D,v6,3
D,v4,1
D,v7,6
D,v10,4
D,v9,2
D,v5,8
E,v2,4
D,v8,6
E,v1,0
E,v4,2
E,v6,4
E,v7,4
E,v3,4
E,v8,2
E,v10,0
F,v1,0
F,v2,2
E,v9,3
E,v5,1
F,v5,3
F,v6,3
F,v3,4
F,v7,0
F,v9,0
F,v10,3
G,v1,0
F,v4,0
F,v8,0
G,v4,0
G,v5,1
G,v2,0
G,v6,0
G,v9,2
G,v8,1
G,v10,1
G,v3,0
H,v2,0
H,v3,1
H,v4,1
H,v5,1
H,v1,1
G,v7,1
H,v8,5
H,v9,3
H,v10,6
H,v6,2
I,v2,8
I,v3,3
H,v7,1
I,v4,1
I,v5,2
I,v1,3
I,v8,1
I,v7,0
I,v10,0
I,v9,0
J,v1,1
I,v6,1
J,v2,11
J,v4,0
J,v3,2
J,v5,1
J,v6,3
J,v8,1
J,v9,3
J,v10,0
K,v1,0
K,v2,0
K,v5,0
K,v3,3
K,v4,0
K,v6,1
J,v7,2
K,v8,1
K,v9,3
K,v10,2
L,v2,1
K,v7,1
L,v1,1
L,v5,1
L,v6,1
L,v4,2
L,v8,0
L,v7,1
L,v9,1
L,v3,4
L,v10,0
M,v1,2
M,v2,
