group,variable,value
A,v1,0
A,v2,1
A,v3,2
A,v7,1
A,v6,3
A,v4,3
A,v8,5
A,v10,2
B,v1,0
A,v9,5
B,v2,0
B,v3,0
B,v5,0
B,v4,2
B,v7,0
B,v6,2
A,v5,3
B,v10,3
B,v9,1
C,v1,10
C,v4,4
C,v5,1
C,v2,3
C,v6,0
C,v8,0
B,v8,1
C,v3,6
C,v10,0
D,v1,0
C,v7,3
C,v9,0
D,v4,0
D,v5,0
D,v3,0
D,v6,0
D,v2,0
D,v9,2
D,v10,2
D,v7,1
E,v2,0
E,v3,0
E,v1,0
E,v5,0
E,v6,0
E,v4,0
E,v7,0
E,v9,0
E,v8,2
E,v10,1
F,v2,0
F,v3,0
F,v1,1
F,v4,1
D,v8,1
F,v7,0
F,v9,0
F,v8,1
F,v10,0
G,v1,0
G,v3,0
F,v5,0
G,v4,0
G,v2,0
G,v6,0
G,v7,0
F,v6,0
G,v5,0
G,v10,0
H,v1,5
H,v2,1
G,v8,0
G,v9,0
H,v6,5
H,v5,1
H,v7,3
H,v3,3
H,v4,1
H,v10,0
H,v8,2
I,v2,5
I,v3,6
I,v1,0
H,v9,3
I,v5,2
I,v4,5
I,v8,0
I,v6,12
J,v1,0
I,v10,1
J,v2,1
I,v7,7
J,v3,0
I,v9,1
J,v5,1
J,v4,1
J,v7,0
J,v6,0
J,v9,2
J,v8,1
J,v10,0
K,v1,3
K,v2,1
K,v4,6
K,v6,1
K,v3,0
K,v5,4
K,v9,0
K,v10,0
L,v1,0
K,v8,0
L,v3,2
K,v7,0
L,v2,1
L,v4,2
L,v7,0
L,v5,1
L,v6,3
L,v9,1
L,v10,1
L,v8,0
M,v1,0
M,v3,
M,v2,0
