group,variable,value
A,v1,50
A,v2,19
A,v3,26
A,v4,42
A,v6,32
A,v8,40
A,v9,50
B,v1,38
A,v5,39
A,v10,14
B,v3,38
B,v2,29
A,v7,28
B,v6,45
B,v7,28
B,v5,25
B,v4,29
B,v10,25
C,v1,143
B,v8,39
B,v9,29
C,v2,42
C,v5,21
C,v3,38
C,v7,32
C,v8,33
C,v10,32
D,v1,41
C,v6,34
D,v2,26
D,v3,52
D,v4,31
D,v6,26
C,v9,27
D,v7,48
D,v8,29
C,v4,45
D,v10,24
E,v1,26
E,v2,22
D,v9,35
E,v3,36
E,v5,37
D,v5,19
E,v6,26
E,v9,52
E,v8,21
E,v10,24
F,v1,23
F,v2,22
E,v4,30
E,v7,20
F,v6,33
F,v5,31
F,v4,38
F,v3,34
F,v10,17
F,v7,29
F,v9,19
G,v2,41
F,v8,22
G,v3,36
G,v5,37
G,v6,15
G,v1,26
G,v8,33
G,v9,41
G,v7,26
G,v10,27
H,v1,28
H,v2,57
H,v4,47
H,v5,28
G,v4,34
H,v6,18
H,v3,52
H,v9,22
H,v10,25
I,v1,22
I,v2,54
H,v8,35
H,v7,31
I,v4,32
I,v6,28
I,v5,31
I,v7,27
I,v9,29
I,v3,34
I,v8,23
J,v1,32
I,v10,18
J,v4,27
J,v2,22
J,v3,39
J,v6,26
J,v5,21
J,v8,22
J,v10,30
J,v9,42
K,v1,32
J,v7,25
K,v5,38
K,v2,45
K,v4,28
K,v3,33
K,v8,23
L,v1,40
K,v6,24
K,v10,26
K,v9,62
L,v2,53
L,v4,31
L,v5,30
L,v3,28
K,v7,26
L,v7,28
L,v8,28
L,v9,26
L,v10,32
L,v6,41
M,v1,45
M,v2,17
M,v3,
