group,variable,value
A,v3,2
A,v6,0
A,v7,0
A,v4,0
A,v8,0
A,v10,1
B,v1,0
B,v2,0
B,v3,1
A,v9,1
A,v5,0
B,v6,1
B,v7,2
B,v5,0
B,v8,1
B,v4,0
B,v10,1
C,v2,0
C,v3,1
C,v1,0
C,v4,0
B,v9,0
C,v7,2
C,v8,3
C,v9,2
C,v5,0
C,v10,0
D,v1,1
D,v2,0
D,v4,0
D,v3,0
C,v6,1
D,v6,2
D,v8,0
D,v7,1
D,v10,5
D,v9,0
E,v2,0
E,v3,3
E,v4,1
D,v5,2
E,v1,0
E,v7,1
E,v8,1
E,v9,0
E,v5,4
E,v10,0
E,v6,1
F,v3,0
F,v4,0
F,v2,0
F,v1,4
F,v7,0
F,v8,0
F,v9,2
F,v10,3
F,v6,0
G,v3,0
G,v1,0
G,v2,0
G,v4,0
G,v6,0
G,v7,0
G,v8,1
F,v5,0
G,v10,0
H,v1,5
H,v2,2
G,v5,2
G,v9,2
H,v5,0
H,v6,1
H,v7,0
H,v3,2
H,v8,0
H,v10,1
H,v9,1
H,v4,1
I,v3,3
I,v4,2
I,v5,1
I,v1,2
I,v2,5
I,v7,5
I,v6,5
I,v10,2
I,v9,3
J,v2,0
I,v8,3
J,v3,1
J,v1,3
J,v6,4
J,v4,0
J,v8,5
J,v5,3
J,v7,0
J,v10,0
K,v3,1
J,v9,0
K,v1,0
K,v2,0
K,v5,1
K,v4,1
K,v7,0
K,v8,0
K,v6,1
L,v1,2
K,v10,4
L,v3,1
L,v4,4
L,v5,0
K,v9,0
L,v2,2
L,v6,0
L,v7,1
L,v10,3
L,v9,1
M,v2,3
L,v8,5
M,v4,7
M,v3,0
M,v1,3
M,v6,0
M,v5,1
M,v7,4
M,v8,1
M,v9,
