group,variable,value
A,v1,31
A,v2,28
A,v3,34
A,v4,27
A,v6,37
A,v7,35
A,v8,24
A,v10,28
B,v1,38
A,v9,23
A,v5,41
B,v4,40
B,v5,20
B,v6,23
B,v7,31
B,v8,30
B,v2,26
B,v10,32
C,v1,30
C,v2,77
B,v3,39
B,v9,35
C,v6,44
C,v5,76
C,v7,33
C,v4,56
C,v3,40
C,v10,24
D,v1,26
C,v9,34
C,v8,26
D,v4,29
D,v5,25
D,v3,34
D,v6,23
D,v8,28
D,v2,19
E,v1,32
D,v9,29
D,v10,40
E,v3,22
E,v4,24
E,v2,28
D,v7,28
E,v7,18
E,v8,25
E,v10,35
E,v5,26
F,v2,38
E,v9,39
E,v6,47
F,v1,33
F,v5,39
F,v3,53
F,v4,21
F,v6,30
F,v8,28
F,v10,31
F,v7,24
G,v3,21
G,v1,27
F,v9,36
G,v2,28
G,v4,31
G,v5,20
G,v6,35
G,v9,23
G,v10,21
H,v2,36
G,v8,72
H,v3,41
H,v1,21
H,v4,29
H,v5,24
G,v7,35
H,v6,42
H,v8,54
H,v10,49
I,v2,28
H,v9,24
I,v3,31
I,v5,24
I,v4,36
I,v7,78
H,v7,84
I,v6,37
I,v9,45
I,v10,26
I,v8,37
I,v1,38
J,v2,36
J,v1,51
J,v5,33
J,v4,27
J,v3,33
J,v8,47
J,v6,33
J,v9,28
J,v10,56
K,v1,40
K,v2,70
K,v3,50
J,v7,53
K,v4,37
K,v5,53
K,v6,42
K,v7,
