group,variable,value
A,v2,49
A,v3,29
A,v5,40
A,v6,31
A,v7,31
A,v8,26
A,v9,32
A,v10,28
B,v1,50
B,v2,20
A,v4,30
B,v3,31
B,v5,45
B,v6,30
B,v4,18
B,v8,21
B,v9,31
B,v10,21
B,v7,25
C,v2,36
C,v4,22
A,v1,34
C,v1,32
C,v6,40
C,v8,26
C,v3,34
C,v5,25
C,v10,14
C,v9,36
C,v7,32
D,v4,31
D,v3,30
D,v1,34
D,v2,25
D,v7,40
D,v6,31
D,v10,30
D,v8,15
D,v5,23
E,v2,19
E,v3,17
E,v4,37
E,v5,34
E,v1,28
E,v6,30
E,v8,38
E,v9,50
E,v10,22
D,v9,32
F,v1,33
F,v3,36
F,v4,38
F,v2,33
E,v7,24
F,v7,28
F,v8,24
F,v6,32
F,v10,45
F,v9,29
G,v1,33
G,v3,25
G,v5,31
G,v2,20
F,v5,20
G,v4,24
G,v8,51
G,v6,31
G,v9,30
G,v10,22
H,v3,29
H,v2,21
G,v7,28
H,v4,36
H,v6,44
H,v7,28
H,v8,36
H,v1,32
H,v10,52
I,v1,53
H,v5,43
I,v3,54
H,v9,21
I,v4,39
I,v6,23
I,v2,26
I,v5,16
I,v9,45
I,v7,30
I,v8,21
J,v1,44
I,v10,65
J,v3,36
J,v4,28
J,v6,20
J,v2,19
J,v7,20
J,v5,29
J,v8,44
J,v10,22
K,v1,42
K,v2,32
K,v4,21
J,v9,40
K,v5,12
K,v6,26
K,v3,38
K,v8,48
K,v7,42
K,v9,
