group,variable,value
A,v3,24
A,v2,24
A,v4,43
A,v6,35
A,v8,20
A,v9,39
A,v10,36
B,v1,27
B,v2,41
A,v5,36
B,v4,35
B,v3,16
B,v6,37
A,v7,29
B,v7,44
B,v8,28
B,v10,32
B,v9,30
C,v1,32
B,v5,20
C,v4,32
C,v5,21
C,v3,31
C,v6,27
C,v7,24
C,v9,32
C,v10,39
C,v8,24
D,v1,32
D,v2,21
D,v4,41
D,v5,28
C,v2,36
D,v6,51
D,v7,40
D,v3,28
D,v9,57
E,v1,17
D,v10,39
D,v8,34
E,v3,34
E,v5,28
E,v7,21
E,v6,66
E,v4,47
E,v8,27
E,v10,34
F,v1,31
E,v9,23
F,v2,42
F,v4,46
E,v2,24
F,v5,31
F,v6,26
F,v8,26
F,v10,29
F,v7,43
G,v1,44
G,v2,23
F,v3,28
F,v9,41
G,v5,36
G,v6,38
G,v4,36
G,v7,36
G,v3,51
G,v10,27
H,v1,22
G,v9,52
H,v2,37
H,v4,28
H,v5,28
H,v3,28
H,v6,22
H,v8,25
G,v8,34
H,v7,42
H,v10,48
I,v2,22
H,v9,34
I,v3,36
I,v4,56
I,v1,24
I,v5,33
I,v8,32
I,v9,27
I,v10,38
I,v7,39
I,v6,32
J,v1,38
J,v2,25
J,v5,33
J,v4,44
J,v6,40
J,v7,40
J,v8,38
J,v3,38
J,v10,36
K,v1,26
K,v3,56
J,v9,25
K,v4,47
K,v5,20
K,v7,60
K,v6,35
K,v9,28
K,v8,19
K,v10,34
L,v2,53
L,v1,32
L,v3,25
L,v4,29
L,v5,26
L,v7,40
L,v8,34
L,v6,35
L,v10,26
K,v2,26
M,v1,35
L,v9,27
M,v3,30
M,v2,26
M,v5,45
M,v6,25
M,v9,42
M,v4,71
M,v10,32
N,v1,19
M,v8,25
M,v7,23
N,v3,27
N,v5,26
N,v4,38
N,v6,28
N,v7,28
N,v9,26
N,v2,22
N,v8,41
N,v10,34
O,v1,35
O,v2,
