group,variable,value
A,v1,0
A,v3,3
A,v5,0
A,v6,1
A,v2,2
A,v8,2
A,v9,4
A,v10,0
B,v1,0
B,v2,0
A,v4,1
B,v3,0
B,v4,3
A,v7,0
B,v7,3
B,v8,0
B,v6,3
B,v10,4
C,v1,0
B,v9,2
C,v3,8
B,v5,1
C,v5,7
C,v6,4
C,v7,4
C,v2,2
C,v4,3
C,v10,2
D,v1,4
C,v9,6
D,v3,3
D,v4,1
D,v5,2
C,v8,3
D,v2,0
D,v7,0
D,v9,3
D,v6,0
D,v10,1
E,v2,1
E,v4,0
D,v8,2
E,v1,0
E,v3,0
E,v5,4
E,v7,0
E,v10,0
E,v9,3
E,v6,3
F,v1,0
F,v4,4
F,v3,1
F,v2,0
F,v5,1
F,v8,0
F,v7,2
F,v6,0
F,v10,8
G,v1,3
G,v2,3
E,v8,3
F,v9,7
G,v5,4
G,v7,0
G,v4,1
G,v3,4
G,v6,0
G,v10,3
G,v9,2
G,v8,0
H,v3,3
H,v4,1
H,v1,2
H,v2,0
H,v8,0
H,v5,1
H,v9,3
H,v10,4
H,v7,2
H,v6,2
I,v3,8
I,v1,6
I,v2,6
I,v5,3
I,v4,4
I,v8,4
I,v7,9
I,v9,1
I,v10,0
I,v6,7
J,v1,3
J,v4,1
J,v3,1
J,v2,5
J,v5,5
J,v8,5
J,v6,1
J,v10,3
J,v9,1
J,v7,3
K,v3,0
K,v1,1
K,v2,2
K,v6,0
K,v4,0
K,v5,1
K,v7,0
K,v8,1
K,v10,0
L,v2,1
L,v1,0
K,v9,0
L,v4,8
L,v5,7
L,v3,3
L,v6,3
L,v7,
