group,variable,value
A,v2,31
A,v3,60
A,v4,39
A,v5,59
A,v6,28
A,v7,34
A,v8,34
A,v10,34
A,v9,34
A,v1,85
B,v3,125
B,v5,25
B,v1,44
B,v2,29
B,v7,36
B,v8,80
B,v6,62
B,v4,49
B,v10,18
C,v2,35
B,v9,33
C,v4,46
C,v1,58
C,v6,40
C,v7,28
C,v3,23
C,v8,32
C,v10,28
D,v1,32
C,v9,33
D,v2,36
D,v3,45
D,v5,31
D,v4,44
C,v5,32
D,v8,47
D,v9,26
D,v10,22
E,v2,25
E,v1,35
D,v6,30
D,v7,31
E,v5,17
E,v4,20
E,v3,52
E,v6,74
E,v9,23
E,v10,35
F,v1,131
F,v2,20
E,v7,30
F,v3,28
F,v5,29
E,v8,43
F,v4,38
F,v6,24
F,v8,29
F,v7,23
F,v10,40
G,v2,30
G,v3,34
F,v9,43
G,v1,29
G,v4,40
G,v7,39
G,v8,34
G,v9,20
G,v10,36
G,v5,30
H,v2,26
H,v3,25
H,v4,27
G,v6,64
H,v6,33
H,v7,41
H,v5,21
H,v9,37
H,v10,27
I,v1,23
H,v8,22
I,v2,30
H,v1,39
I,v5,24
I,v6,36
I,v3,47
I,v4,23
I,v9,29
I,v8,26
I,v7,76
J,v1,26
I,v10,54
J,v4,22
J,v2,23
J,v5,40
J,v3,33
J,v6,38
J,v8,26
J,v9,25
J,v10,26
K,v3,28
K,v2,30
J,v7,27
K,v4,31
K,v5,22
K,v7,54
K,v8,58
K,v6,64
K,v9,49
K,v1,31
L,v1,20
K,v10,4
L,v3,39
L,v2,42
L,v4,20
L,v5,
