group,variable,value
A,v1,34
A,v3,22
A,v5,21
A,v4,22
A,v2,24
A,v7,23
A,v6,18
B,v1,28
A,v10,20
B,v2,27
B,v3,23
A,v9,22
B,v5,23
B,v6,24
B,v4,40
B,v7,36
B,v10,35
B,v9,39
C,v1,47
A,v8,24
B,v8,26
C,v2,29
C,v4,28
C,v6,27
C,v8,37
C,v5,27
C,v7,18
C,v10,19
D,v1,32
D,v3,27
D,v4,54
C,v9,26
D,v5,22
D,v6,58
C,v3,22
D,v7,38
D,v9,29
D,v10,29
E,v1,27
D,v2,34
D,v8,40
E,v4,28
E,v2,31
E,v6,31
E,v3,30
E,v7,34
E,v9,39
E,v10,23
F,v1,26
E,v5,47
F,v3,26
E,v8,38
F,v4,27
F,v6,32
F,v7,20
F,v8,55
F,v9,31
F,v10,52
F,v2,24
G,v1,20
G,v3,46
F,v5,30
G,v4,35
G,v2,28
G,v5,40
G,v7,47
G,v9,55
G,v10,33
H,v3,25
G,v8,22
H,v2,36
H,v4,34
H,v5,36
H,v1,74
G,v6,46
H,v8,28
H,v6,41
I,v1,42
H,v7,20
H,v10,43
I,v3,37
I,v4,32
H,v9,23
I,v2,31
I,v6,25
I,v8,31
I,v5,59
I,v9,30
I,v7,37
J,v1,36
I,v10,54
J,v4,26
J,v2,67
J,v3,48
J,v6,29
J,v8,28
J,v7,30
J,v10,28
K,v2,28
K,v1,19
J,v9,18
J,v5,23
K,v5,28
K,v3,35
K,v6,40
K,v7,41
K,v8,52
K,v10,14
K,v9,24
L,v2,23
K,v4,35
L,v1,38
L,v4,41
L,v5,34
L,v8,28
L,v6,23
L,v9,39
L,v3,58
L,v7,37
L,v10,55
M,v1,32
M,v2,
