group,variable,value
A,v1,32
A,v3,25
A,v4,25
A,v2,36
A,v8,23
A,v6,32
B,v1,36
A,v10,32
A,v7,23
B,v2,29
A,v9,38
B,v3,42
B,v5,36
B,v6,80
A,v5,27
B,v7,41
B,v9,38
B,v10,33
B,v8,35
C,v2,40
B,v4,24
C,v3,27
C,v5,39
C,v4,26
C,v7,36
C,v6,32
C,v8,28
C,v10,25
D,v1,23
C,v9,20
D,v3,41
D,v2,22
D,v5,26
D,v6,35
D,v7,64
D,v8,42
D,v9,22
D,v10,70
E,v1,33
C,v1,54
D,v4,38
E,v3,20
E,v2,50
E,v4,33
E,v5,25
E,v8,32
E,v9,32
E,v10,51
E,v7,36
E,v6,37
F,v4,36
F,v2,15
F,v3,26
F,v6,24
F,v7,52
F,v1,24
F,v8,43
F,v10,33
G,v3,37
F,v9,39
G,v2,74
G,v4,29
F,v5,54
G,v1,53
G,v7,38
G,v6,24
G,v5,29
G,v10,52
H,v2,28
G,v9,20
H,v3,31
H,v1,53
H,v5,29
H,v6,52
H,v7,26
G,v8,26
H,v10,33
H,v9,34
I,v1,31
H,v8,56
I,v3,48
I,v4,58
I,v5,27
H,v4,32
I,v7,52
I,v8,25
I,v9,33
I,v10,25
I,v6,34
J,v1,34
I,v2,34
J,v2,22
J,v3,33
J,v5,
J,v4,30
